qid,correct,wrong,prediction,gt_label
20,1.0,0,"['ulrich_thomsen', 'mads_mikkelsen', 'line_kruse', 'nikolaj_lie_kaas']","['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,1.0,0,"['jeffrey_friedman', 'todd_field', 'rob_epstein', 'hal_hartley']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,1.0,0,"['1958', '1956']","['1956', '1958']"
80,1.0,0,"['fernando_meirelles', 'john_maybury', 'françois_girard']","['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0.9230769230769229,0,"['2007', '2011', '2009', '2003', '2006', '2001', '1999', '1986', '2008', '2004', '2002', '2005']","['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0,"['action', 'comedy', 'horror', 'drama']","['Action', 'Drama', 'Horror', 'Comedy']"
140,0,0.1020408163265306,Error,"['Michael Almereyda', 'Adrian Grunberg', 'Roland Emmerich', 'Gillies MacKinnon', 'George Ogilvie', 'Peter Weir', 'John Badham', 'Tim Burstall', 'Sean Penn', 'Wim Wenders', 'Richard Donner', 'Roger Spottiswoode', 'Dean Semler', 'Barry Levinson', 'Jodie Foster', 'Mark Rydell', 'Jean Renoir', 'M. Night Shyamalan', 'Nick Cassavetes', 'Brian Helgeland', 'Tony Richardson', 'Nick Park', 'Luis Mandoki', 'Steve Miner', 'Robert Zemeckis', 'Gillian Armstrong', 'Franco Zeffirelli', 'Laurence Olivier', 'Ron Howard', 'John Gielgud', 'Pen Densham', 'Anthony Minghella', 'Peter Lord', 'Nancy Meyers', 'Lewis Milestone', 'Randall Wallace', 'Robert Rodriguez', 'Robert Towne', 'Jarmo Lampela', 'Martin Campbell', 'George Miller', 'Jeff Stanzler', 'Graham Baker', 'Robert Redford', 'Mel Gibson', 'Grigori Kozintsev', 'Roger Donaldson', 'Kenneth Branagh', 'Phil Joanou']"
160,0,0.41666666666666663,Error,"['Jay Sandrich', 'Peter Hewitt', 'Michael Ritchie', 'John Landis', 'William Friedkin', 'Stephen Herek', 'Ken Shapiro', 'Harold Ramis', 'George Roy Hill', 'Stephen Kessler', 'John Carpenter', 'Colin Higgins']"
180,1.0,0,"['1954', '1955']","['1955', '1954']"
200,0.9999999999999999,0,"['jane_fonda', 'vincent_spano', 'brigitte_bardot', 'alain_delon', 'terence_stamp', 'rebecca_de_mornay']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
220,0.9999999999999999,0,"['horror', 'crime', 'drama', 'adventure', 'thriller', 'action']","['Horror', 'Crime', 'Drama', 'Adventure', 'Action', 'Thriller']"
240,0,0.41666666666666663,Error,"['Mystery', 'Romance', 'Horror', 'Crime', 'Drama', 'Fantasy', 'Western', 'Action', 'Comedy', 'War', 'Thriller', 'Adventure']"
260,0.9999999999999998,0,"['tom_hanks', 'martin_milner', 'alec_guinness', 'claudia_cardinale', 'cecil_parker', 'herbert_lom', 'joan_greenwood', 'susan_harrison', 'tony_curtis', 'irma_p._hall', 'marlon_wayans', 'burt_lancaster', 'peter_sellers']","['Marlon Wayans', 'Herbert Lom', 'Joan Greenwood', 'Cecil Parker', 'Tom Hanks', 'Claudia Cardinale', 'Susan Harrison', 'Irma P. Hall', 'Burt Lancaster', 'Peter Sellers', 'Alec Guinness', 'Tony Curtis', 'Martin Milner']"
280,1.0,0,['chris_rock'],['Chris Rock']
300,0.9999999999999998,0,"['georgina_reilly', 'hugh_dillon', 'ellen_page', 'bernie_coulson', 'bruce_mcdonald', 'callum_keith_rennie', 'greg_calderone']","['Ellen Page', 'Bernie Coulson', 'Bruce McDonald', 'Greg Calderone', 'Callum Keith Rennie', 'Hugh Dillon', 'Georgina Reilly']"
320,0,0,Abstain,"['Maria Sole Tognazzi', 'Silvio Soldini', 'Carlo Verdone']"
340,0.9565217391304344,0,"['will_gluck', 'carol_sobieski', 'alan_sillitoe', 'whitley_strieber', 'michael_crichton', 'neville_smith', 'peter_mayle', 'bo_goldman', 'guy_gallo', 'ronald_harwood', 'harold_gray', 'john_august', 'leslie_bricusse', 'shane_connaughton', 'thomas_meehan', 'malcolm_lowry', 'michael_wadleigh', 'charles_dickens', 'frederic_raphael', 'daniel_wallace', 'josephine_humphreys', 'terence_rattigan']","['Leslie Bricusse', 'Neville Smith', 'Will Gluck', 'Whitley Strieber', 'Michael Wadleigh', 'Shane Connaughton', 'Thomas Meehan', 'Kelly Masterson', 'Malcolm Lowry', 'Guy Gallo', 'Josephine Humphreys', 'Ronald Harwood', 'Terence Rattigan', 'Carol Sobieski', 'John August', 'Harold Gray', 'Peter Mayle', 'Alan Sillitoe', 'Michael Crichton', 'Bo Goldman', 'Charles Dickens', 'Frederic Raphael', 'Daniel Wallace']"
360,0.9999999999999998,0,"['mystery', 'music', 'comedy', 'biography', 'crime', 'drama', 'adventure']","['Mystery', 'Crime', 'Drama', 'Music', 'Adventure', 'Comedy', 'Biography']"
380,1.0,0,"['2010', '2004']","['2010', '2004']"
400,0,0.20833333333333331,Error,"['1986', '1987', '1984', '1985', '1982', '1983', '1989', '2011', '1953', '1991', '1992', '1994', '1997', '1996', '1999', '1973', '1971', '2002', '1977', '2000', '2006', '2007', '2004', '2009']"
420,0.9166666666666667,0,"['2009', '2013', '2003', '2006', '2001', '1998', '2000', '2008', '2004', '2007', '1994']","['1994', '1998', '1955', '2003', '2000', '2001', '2006', '2007', '2004', '2008', '2009', '2013']"
440,1.0,0,"['1960', '1981', '1972', '1995', '2009', '1977', '1936', '1920', '1992', '2006', '2001', '1983', '1979', '1999', '2002', '2007', '1991']","['1991', '1920', '1992', '1995', '1983', '1979', '1981', '1977', '1960', '1972', '2002', '1999', '2001', '2006', '2007', '2009', '1936']"
460,0.9999999999999999,0,"['thomas_ian_nicholas', 'nicholas_hoult', 'chris_klein', 'alyson_hannigan', 'jason_biggs', 'hugh_grant']","['Chris Klein', 'Hugh Grant', 'Nicholas Hoult', 'Jason Biggs', 'Alyson Hannigan', 'Thomas Ian Nicholas']"
480,1.0,0,"['action', 'crime', 'drama']","['Action', 'Drama', 'Crime']"
500,0,0.38461538461538464,Error,"['Don Mankiewicz', 'Thomas T. Flynn', 'Horace McCoy', 'Baynard Kendrick', 'Philip Yordan', 'Sinclair Lewis', 'David Dortort', 'Robert Buckner', 'Frank Burt', 'Claude Stanush', 'Richard Brooks', 'Alf Sjöberg', 'Pär Lagerkvist']"
520,0.9999999999999998,0,"['david_s._ward', 'victor_fleming', 'john_ford', 'emilio_fernández', 'elia_kazan', 'lewis_milestone', 'gary_sinise']","['Elia Kazan', 'David S. Ward', 'Gary Sinise', 'Victor Fleming', 'Emilio Fernández', 'Lewis Milestone', 'John Ford']"
540,1.0,0,"['comedy', 'western', 'horror', 'documentary', 'action']","['Action', 'Horror', 'Comedy', 'Documentary', 'Western']"
560,1.0,0,"['meg_ryan', 'ned_beatty', 'selma_blair', 'william_h._macy', 'christopher_reeve', 'robert_loggia', 'christian_slater', 'billy_crudup', 'don_rickles', 'michael_sheen', 'joan_crawford', 'keke_palmer', 'fred_macmurray', 'kim_cattrall', 'colm_feore', 'edward_kerr', 'david_morrissey']","['William H. Macy', 'Christopher Reeve', 'Michael Sheen', 'Joan Crawford', 'Colm Feore', 'Ned Beatty', 'Robert Loggia', 'Don Rickles', 'Edward Kerr', 'Meg Ryan', 'Selma Blair', 'David Morrissey', 'Keke Palmer', 'Fred MacMurray', 'Kim Cattrall', 'Billy Crudup', 'Christian Slater']"
580,1.0,0,"['1993', '2010']","['1993', '2010']"
600,1.0,0,"['history', 'crime', 'drama', 'war', 'action']","['Drama', 'Action', 'Crime', 'War', 'History']"
620,1.0,0,['2002'],['2002']
640,1.0,0,"['comedy', 'biography', 'horror', 'drama', 'romance']","['Drama', 'Romance', 'Horror', 'Comedy', 'Biography']"
660,0.9999999999999999,0,"['tony_richardson', 'joseph_mcgrath', 'neil_armfield', 'dennis_hopper', 'christian_marquand', 'robert_altman']","['Tony Richardson', 'Robert Altman', 'Neil Armfield', 'Dennis Hopper', 'Joseph McGrath', 'Christian Marquand']"
680,1.0,0,"['comedy', 'crime', 'drama', 'thriller', 'action']","['Action', 'Drama', 'Comedy', 'Thriller', 'Crime']"
700,0,0.2777777777777778,Error,"['1986', '1948', '1992', '1982', '1994', '1979', '1999', '1965', '1974', '1967', '1971', '2002', '1988', '2005', '1976', '2011', '2010', '2013']"
720,1.0,0,['paolo_sorrentino'],['Paolo Sorrentino']
740,1.0,0,"['french', 'italian']","['French', 'Italian']"
760,0.9999999999999998,0,"['barbara_wilson', 'david_cramer', 'mark_r._burns', 'shelly_gitlow', 'susan_seidelman', 'barry_strugatz', 'fay_weldon']","['Susan Seidelman', 'Barbara Wilson', 'Barry Strugatz', 'Fay Weldon', 'David Cramer', 'Shelly Gitlow', 'Mark R. Burns']"
780,1.0000000000000002,0,"['mike_figgis', 'jon_turteltaub', 'gary_goldman', 'john_dahl', 'steve_miner', 'roland_emmerich', 'jonathan_kaplan', 'david_lynch', 'carl_reiner', 'mel_brooks', 'doug_liman', 'stephen_daldry', 'steven_spielberg', 'don_bluth', 'wim_wenders', 'wes_craven', 'jake_kasdan', 'kevin_macdonald', 'jon_amiel', 'harold_becker', 'donald_petrie', 'edward_zwick', 'david_gordon_green', 'arie_posin', 'curtiss_clayton']","['Wes Craven', 'Arie Posin', 'Steven Spielberg', 'Jon Turteltaub', 'Mike Figgis', 'Wim Wenders', 'John Dahl', 'Curtiss Clayton', 'David Lynch', 'Carl Reiner', 'Jonathan Kaplan', 'Steve Miner', 'Don Bluth', 'Edward Zwick', 'Donald Petrie', 'David Gordon Green', 'Kevin Macdonald', 'Doug Liman', 'Gary Goldman', 'Stephen Daldry', 'Roland Emmerich', 'Jake Kasdan', 'Mel Brooks', 'Harold Becker', 'Jon Amiel']"
800,1.0,0,['1968'],['1968']
820,0.7142857142857142,0,"['mystery', 'horror', 'drama', 'war', 'thriller']","['Mystery', 'Horror', 'Drama', 'Adventure', 'Comedy', 'War', 'Thriller']"
840,1.0,0,['dylan_thomas'],['Dylan Thomas']
860,0.9999999999999998,0,"['1958', '1994', '1992', '1997', '1989', '2010', '2006', '1999', '2014', '1993', '1978', '2002', '2013']","['1993', '1992', '1994', '1997', '1978', '1999', '1989', '2002', '2006', '2010', '2014', '1958', '2013']"
880,1.0,0,"['1977', '1970', '1980', '1978']","['1977', '1970', '1980', '1978']"
900,1.0,0,"['mystery', 'comedy', 'western', 'horror', 'musical', 'thriller', 'fantasy', 'animation']","['Mystery', 'Horror', 'Fantasy', 'Animation', 'Western', 'Comedy', 'Musical', 'Thriller']"
920,1.0,0,"['j._lee_thompson', 'john_guillermin', 'george_marshall']","['John Guillermin', 'George Marshall', 'J. Lee Thompson']"
940,1.0,0,"['2002', '1999']","['2002', '1999']"
960,1.0,0,"['sylvain_chomet', 'jacques_tati', 'neil_burger']","['Neil Burger', 'Sylvain Chomet', 'Jacques Tati']"
980,1.0,0,"['action', 'music', 'comedy', 'drama']","['Action', 'Drama', 'Comedy', 'Music']"
1000,1.0,0,"['1988', '2004', '1994', '2001']","['2001', '1988', '2004', '1994']"
1020,1.0,1.0,"['English', 'French']",['French']
1040,0.9772727272727267,0,"['bruce_davison', 'robert_strauss', 'vicki_frederick', 'bette_davis', 'paul_winfield', 'ida_lupino', 'cesar_romero', 'joan_crawford', 'richard_attenborough', 'anita_ekberg', 'rock_hudson', 'charles_bronson', 'laurene_landon', 'kim_novak', 'dorothy_malone', 'kirk_douglas', 'cliff_robertson', 'ursula_andress', 'jeff_chandler', 'burt_lancaster', 'ernest_borgnine', 'hardy_krüger', 'gary_cooper', 'james_stewart', 'jean_hagen', 'ben_johnson', 'joseph_cotten', 'peter_falk', 'richard_jaeckel', 'burt_reynolds', 'harrison_ford', 'catherine_deneuve', 'frank_sinatra', 'denise_darcel', 'jim_brown', 'wendell_corey', 'dean_martin', 'gene_wilder', 'peter_finch', 'eddie_albert', 'ralph_meeker', 'lee_marvin', 'martine_carol']","['Cesar Romero', 'Jeff Chandler', 'Richard Jaeckel', 'Joan Crawford', 'Frank Sinatra', 'Ida Lupino', 'Gary Cooper', 'Burt Lancaster', 'Dean Martin', 'Ben Johnson', 'Jim Brown', 'Bruce Davison', 'Catherine Deneuve', 'Peter Falk', 'Dorothy Malone', 'Burt Reynolds', 'Kirk Douglas', 'Kim Novak', 'Hardy Krüger', 'Bette Davis', 'Anita Ekberg', 'Ernest Borgnine', 'Gene Wilder', 'Joseph Cotten', 'Lee Marvin', 'Cliff Robertson', 'Eddie Albert', 'Martine Carol', 'Rock Hudson', 'Jean Hagen', 'Charles Bronson', 'Robert Strauss', 'Paul Winfield', 'Peter Finch', 'Ralph Meeker', 'Vicki Frederick', 'Harrison Ford', 'Ursula Andress', 'Wendell Corey', 'Denise Darcel', 'James Stewart', 'Jack Palance', 'Laurene Landon', 'Richard Attenborough']"
1060,0,5.0,Error,['Persian']
1080,0.9999999999999998,0,"['music', 'comedy', 'horror', 'crime', 'drama', 'thriller', 'action']","['Horror', 'Crime', 'Drama', 'Music', 'Action', 'Comedy', 'Thriller']"
1100,1.0,0,"['action', 'thriller', 'crime', 'comedy']","['Action', 'Comedy', 'Thriller', 'Crime']"
1120,1.0,0,['dominik_moll'],['Dominik Moll']
1140,1.0,0,"['1980', '1995', '2003', '1996', '2001', '1983', '2005', '2007']","['1995', '1983', '1980', '1996', '2003', '2001', '2007', '2005']"
1160,1.0,0,"['iron_eyes_cody', 'jim_varney']","['Jim Varney', 'Iron Eyes Cody']"
