qid,prediction,gt_label
WebQTest-31,"['2013 Wimbledon Championships', '2010 Wimbledon Championships', '2012 Wimbledon Championships']",[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['Head of a Woman', 'Leda and the Swan', 'Madonna of Laroque', 'Adoration of the Magi', ""Portrait of Isabella d'Este"", 'Virgin of the Rocks', ""Ginevra de' Benci"", 'Benois Madonna', 'Lady with an Ermine', 'St. Jerome in the Wilderness', 'Madonna of the Yarnwinder', 'Sala delle Asse', 'Salvator Mundi', 'The Holy Infants Embracing', 'Horse and Rider', 'The Virgin and Child with St. Anne', 'The Battle of Anghiari', 'Annunciation', 'Vitruvian Man', 'Bacchus', ""Leonardo's horse"", 'The Last Supper', 'Madonna of the Carnation', 'Madonna and Child with St Joseph', 'Portrait of a Musician', 'Madonna Litta', 'Medusa', 'Mona Lisa', 'La belle ferronnière', 'The Baptism of Christ', 'St. John the Baptist']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,['Spanish Language'],"['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Latvia', 'Lithuania', 'Estonia']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Rickenbacker 360/12', 'Fender Stratocaster']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,Error,['Europe']
WebQTest-246,"['Neon lamp', 'Three-phase electric power', 'Wireless telegraphy', 'Alternating current', 'Tesla coil', 'Induction motor', 'Remote control']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1983', '1970', '1966']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['Far and Away', 'The Missing', 'Cotton Candy', 'Splash', 'Apollo 13', 'Frost/Nixon', 'Willow', 'Cocoon', 'Presidential Reunion', ""Dr. Seuss' How the Grinch Stole Christmas"", 'EDtv', 'Cinderella Man', 'The Da Vinci Code', 'Backdraft', 'Jay-Z: Made in America', 'The Lost Symbol', 'Angels & Demons', 'Gung Ho', 'Grand Theft Auto', 'Night Shift', 'Inferno', 'The Paper', 'The Dilemma', 'Rush', 'A Beautiful Mind', 'Parenthood', 'In the Heart of the Sea', 'Ransom', 'The Dark Tower']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Duke Blue Devils men's basketball', 'Chicago Bulls', 'Los Angeles Lakers']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['Washington', 'United States of America']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,['Turkish Language'],"['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['Indiana', 'Kansas', 'Missouri', 'North Dakota', 'South Dakota', 'Illinois', 'Wisconsin', 'Michigan', 'Ohio', 'Nebraska', 'Iowa', 'Minnesota']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Jamaican Creole English Language', 'Spanish Language', 'Limonese Creole', 'Bribri Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['Minnesota Vikings'],['University of Oklahoma']
WebQTest-509,"['Presidential system', 'Federal republic']","['Presidential system', 'Federal republic']"
WebQTest-532,['Football'],['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Mr. Garrison', 'Sharon Marsh', 'Fosse McDonald', 'Chef', 'Stan Marsh', 'Bebe Stevens', 'Kenny McCormick', 'Gerald and Sheila Broflovski', 'Ms. Cartman', 'Butters Stotch', 'Kyle Broflovski', 'Jimbo Kearn', 'Principal Victoria', 'Eric Cartman', 'Token Black']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Memphis'],['Memphis']
WebQTest-680,"['Argentina national football team', 'Atlético Madrid', 'Club Atlético Independiente', 'Manchester City F.C.']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['The art of Easter Island', 'El Hombre Primitivo y El Oceano', 'The Ra expeditions', 'Kon-Tiki: Across the Pacific in a Raft', 'Kon-Tiki', 'Galapagos', 'Ra', 'Aku-Aku']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,['Nancy Pelosi'],"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
