450,3,0,0,c
465,3,0,0,c
473,3,0,0,c
474,2,0,1,c
492,3,0,0,c
531,3,0,0,c
533,3,0,0,c
548,3,0,0,c
661,2,0,1,c
689,3,0,0,c
703,3,0,0,c
754,3,0,0,c
764,3,0,0,c
780,3,0,0,c
796,3,0,0,c
801,3,0,0,c
811,3,0,0,c
876,3,0,0,c
936,3,0,0,c
993,3,0,0,c
996,3,0,0,c
997,3,0,0,c
1016,3,0,0,c
1018,1,0,2,a
1043,2,0,1,c
1063,3,0,0,c
1066,3,0,0,c
1068,2,0,1,c
1094,2,0,1,c
1097,3,0,0,c
1100,3,0,0,c
1127,3,0,0,c
1145,3,0,0,c
1151,3,0,0,c
1159,3,0,0,c
1193,3,0,0,c
1208,3,0,0,c
1233,3,0,0,c
1246,3,0,0,c
1281,3,0,0,c
1294,3,0,0,c
1397,3,0,0,c
1484,3,0,0,c
1489,3,0,0,c
7070,3,0,0,c
7115,3,0,0,c
7189,3,0,0,c
7200,2,1,0,c
7205,3,0,0,c
7206,2,1,0,c
7269,3,0,0,c
7302,3,0,0,c
7394,3,0,0,c
7417,3,0,0,c
7418,3,0,0,c
7438,3,0,0,c
7448,3,0,0,c
7467,3,0,0,c
7468,3,0,0,c
7481,3,0,0,c
7517,3,0,0,c
7519,3,0,0,c
7520,3,0,0,c
7523,3,0,0,c
7591,3,0,0,c
7607,3,0,0,c
7631,3,0,0,c
7652,3,0,0,c
7659,3,0,0,c
7687,3,0,0,c
7827,3,0,0,c
7828,3,0,0,c
7845,3,0,0,c
7846,2,1,0,c
7848,3,0,0,c
7924,3,0,0,c
7976,3,0,0,c
7980,3,0,0,c
8006,3,0,0,c
8056,3,0,0,c
8102,3,0,0,c
8128,3,0,0,c
8173,3,0,0,c
8195,3,0,0,c
8205,3,0,0,c
8207,3,0,0,c
12702,3,0,0,c
553,1,2,0,w
612,0,3,0,w
643,2,1,0,c
644,0,3,0,w
678,0,3,0,w
7489,0,3,0,w
7847,1,2,0,w
555,0,0,3,a
559,0,0,3,a
1324,2,0,1,c
7193,0,0,3,a
8188,0,0,3,a
8240,1,0,2,a
