qid,prediction,gt_label
WebQTest-31,Abstain,[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['Portrait of a Young Fiancée', 'Vitruvian Man', 'g.12314dm1', 'Leda and the Swan', 'g.1219sb0g', 'Lady with an Ermine', ""Ginevra de' Benci"", 'Madonna of the Yarnwinder', 'St. Jerome in the Wilderness', 'Lucan portrait of Leonardo da Vinci', 'Madonna of the Carnation', 'The Last Supper', 'The Holy Infants Embracing', 'Horse and Rider', 'Medusa', 'g.120vt1gz', 'Virgin of the Rocks', ""Portrait of Isabella d'Este"", 'The Virgin and Child with St. Anne', 'The Virgin and Child with St Anne and St John the Baptist', 'Annunciation', 'Madonna of Laroque', 'Portrait of a Musician', 'g.121wt37c', 'g.121yh91r', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Sala delle Asse', 'Benois Madonna', 'La belle ferronnière', 'Adoration of the Magi', 'g.1239jd9p', 'g.12215rxg', 'Head of a Woman', ""Leonardo's horse"", 'Madonna and Child with St Joseph', 'The Battle of Anghiari', 'Mona Lisa', 'Bacchus', 'g.1224tf0c', 'Salvator Mundi', 'St. John the Baptist', 'Portrait of a man in red chalk', 'g.1213jb_b', 'Madonna Litta']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,"['Lucumi Language', 'Spanish Language', 'Haitian Creole']","['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Latvia', 'Estonia', 'Lithuania']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Fender Stratocaster', 'Rickenbacker 360/12']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Neon lamp', 'Three-phase electric power', 'Alternating current', 'Induction motor', 'Tesla coil', 'Wireless telegraphy', 'Remote control']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1983', '1966', '1970']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['Night Shift', 'Presidential Reunion', 'A Beautiful Mind', 'The Dilemma', 'Far and Away', 'Ransom', 'The Lost Symbol', 'Cocoon', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Parenthood', 'Splash', 'The Da Vinci Code', 'Willow', 'Frost/Nixon', 'Angels & Demons', 'In the Heart of the Sea', 'Inferno', 'Jay-Z: Made in America', 'The Dark Tower', 'Cotton Candy', 'The Missing', 'Rush', 'Grand Theft Auto', 'Gung Ho', 'The Paper', 'Cinderella Man', 'Apollo 13', 'EDtv', 'Backdraft']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Chicago Bulls', 'Los Angeles Lakers', ""Duke Blue Devils men's basketball""]","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['United States of America', 'Washington']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,"['Ladino Language', 'Kurdish languages', 'Zaza language', 'Arabic Language', 'Turkish Language']","['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['Wisconsin', 'Ohio', 'North Dakota', 'Nebraska', 'Michigan', 'Kansas', 'Minnesota', 'Missouri', 'South Dakota', 'Illinois', 'Iowa', 'Indiana']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Jamaican Creole English Language', 'Bribri Language', 'Spanish Language', 'Limonese Creole']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['Oklahoma Sooners football'],['University of Oklahoma']
WebQTest-509,"['Presidential system', 'Federal republic']","['Presidential system', 'Federal republic']"
WebQTest-532,['Midfielder'],['Football']
WebQTest-559,"['Violin', 'Piano']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,Abstain,['Carolina Panthers']
WebQTest-635,Abstain,"['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Lorraine Motel'],['Memphis']
WebQTest-680,"['Manchester City F.C.', 'Atlético Madrid', 'Argentina national football team', 'Club Atlético Independiente']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Cinematographer', 'Scientist', 'Adventurer', 'Film director', 'Film Producer', 'Ethnographer']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Abstain,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,"['Chinatown, Manchester', 'Manchester Cathedral', 'Wheel of Manchester', 'Manchester Art Gallery', 'Old Trafford', 'The Moon Under Water, Manchester', 'Whitworth Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Imperial War Museum North', 'Urbis']","['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,"['Reading', 'Wyomissing']",['Reading']
WebQTest-857,Abstain,"['Georgia', 'Alabama']"
WebQTest-881,"['m.0ncd_c8', 'm.0k7kgn', 'm.09hyxk2', 'm.02tbk6p', 'm.0gw1y4m', 'm.05nv83v', 'm.04hv62n', 'm.0jyv5d', 'g.11bttggxl1', 'm.02vbs4b', 'm.03lcvmt', 'm.04m26j5', 'm.0k2ngh', 'm.0gxrhxd', 'm.02tb6yw', 'm.062wcnd', 'm.012m7fzf', 'm.0ncdr7l', 'm.02vbg9j', 'm.0ncf55j', 'm.0jx0dj']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,['Anatolia'],"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['Richard R. Reed', 'Frank O. McCord', 'John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'J. Calvin Jones']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,"['Sioux language', 'French', 'English Language']","['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Richard Harris', 'Toby Regbo', 'Michael Gambon', 'Dane Farwell']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Christian Bale', 'Dalton Abbott', 'Edward Furlong', 'Nick Stahl', 'Michael Edwards']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,['Meg Griffin'],['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,Abstain,"['United we stand, divided we fall']"
WebQTest-1149,"['2010-07-10-08:00', '2009-04-23-08:00']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['International Antarctic Centre', 'TranzAlpine', 'Cathedral Square, Christchurch', 'Canterbury Museum, Christchurch', 'Christchurch Arts Centre', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Lyttelton Timeball Station', 'Ferrymead Heritage Park', 'Air Force Museum of New Zealand']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,['Miranda Otto'],['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['London'],['Fulham']
WebQTest-1323,"['Arbor Place Mall', 'Margaret Mitchell House & Museum', 'Atlanta Symphony Orchestra', 'Atlanta History Center', 'Zoo Atlanta', 'Centennial Olympic Park', 'Atlanta Jewish Film Festival', 'Fox Theatre', 'Atlanta Marriott Marquis', 'Atlanta Ballet', 'Georgia Aquarium', 'Martin Luther King, Jr. National Historic Site', 'Turner Field', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Georgia Dome', 'Six Flags Over Georgia', 'Fernbank Museum of Natural History', 'Underground Atlanta', 'The Tabernacle', 'Georgia State Capitol', 'Peachtree Road Race', 'Masquerade', 'Woodruff Arts Center', 'Four Seasons Hotel Atlanta', 'Atlanta Cyclorama & Civil War Museum', 'Hyatt Regency Atlanta', 'Cobb Energy Performing Arts Centre', 'Six Flags White Water', 'Georgia World Congress Center', 'Center for Puppetry Arts', 'World of Coca-Cola', 'Fernbank Science Center', 'Philips Arena', 'CNN Center', 'Omni Coliseum']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,['Missouri'],['Missouri']
WebQTest-1370,['Paris'],['Paris']
WebQTest-1396,['Sebastian Shaw'],"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']"
WebQTest-1426,"['Morocco', 'Utrecht', 'Netherlands']",['Utrecht']
WebQTest-1455,['Brasília'],['Brasília']
WebQTest-1479,['Golfer'],['Golfer']
WebQTest-1503,['New York City'],['New York City']
WebQTest-1531,['Africa'],['Africa']
WebQTest-1555,Abstain,[None]
