16,3,0,0,c
44,3,0,0,c
52,3,0,0,c
71,3,0,0,c
82,3,0,0,c
131,3,0,0,c
135,3,0,0,c
179,3,0,0,c
181,1,0,2,a
230,2,0,1,c
297,1,0,2,a
365,3,0,0,c
379,3,0,0,c
392,2,1,0,c
426,1,0,2,a
11115,3,0,0,c
11125,3,0,0,c
11127,3,0,0,c
11129,3,0,0,c
11164,3,0,0,c
284,0,1,2,a
360,0,3,0,w
373,0,3,0,w
11293,1,1,1,a
119,0,0,3,a
189,0,0,3,a
194,0,0,3,a
203,0,0,3,a
236,0,0,3,a
237,0,0,3,a
246,0,0,3,a
272,0,0,3,a
293,0,0,3,a
301,0,0,3,a
308,0,0,3,a
309,0,0,3,a
406,0,0,3,a
11304,0,0,3,a
11343,0,0,3,a
