16,3,0,0,c
44,3,0,0,c
52,3,0,0,c
71,3,0,0,c
82,3,0,0,c
119,3,0,0,c
131,3,0,0,c
135,3,0,0,c
179,3,0,0,c
181,3,0,0,c
230,2,0,1,c
237,2,0,1,c
246,3,0,0,c
297,2,0,1,c
360,3,0,0,c
365,3,0,0,c
373,3,0,0,c
379,2,1,0,c
392,3,0,0,c
11115,3,0,0,c
11125,3,0,0,c
11127,3,0,0,c
11129,3,0,0,c
11164,3,0,0,c
301,1,2,0,w
309,1,2,0,w
11293,0,3,0,w
11304,1,2,0,w
189,0,0,3,a
194,1,0,2,a
203,0,0,3,a
236,0,0,3,a
272,1,0,2,a
284,0,0,3,a
293,1,0,2,a
308,1,1,1,a
406,1,0,2,a
426,0,0,3,a
11343,0,0,3,a
