qid,prediction,gt_label
WebQTest-31,['Dunblane'],[None]
WebQTest-54,['Germany'],['Nazi Germany']
WebQTest-76,"['The Holy Infants Embracing', 'Medusa', 'Portrait of a Young Fiancée', 'Madonna of Laroque', 'Vitruvian Man', 'The Battle of Anghiari', 'Drapery for a Seated Figure', 'Lucan portrait of Leonardo da Vinci', 'Benois Madonna', 'Salvator Mundi', 'Madonna and Child with St Joseph', 'The Last Supper', 'La belle ferronnière', 'Madonna Litta', 'The Baptism of Christ', 'Madonna of the Yarnwinder', ""Leonardo's horse"", ""Portrait of Isabella d'Este"", 'Leda and the Swan', ""Ginevra de' Benci"", 'St. Jerome in the Wilderness', 'Head of a Woman', 'Virgin of the Rocks', 'Mona Lisa', 'St. John the Baptist', 'Portrait of a man in red chalk', 'Madonna of the Carnation', 'The Virgin and Child with St Anne and St John the Baptist', 'Lady with an Ermine', 'Sala delle Asse', 'Annunciation', 'The Virgin and Child with St. Anne', 'Bacchus', 'Virgin of the Rocks', 'Portrait of a Musician', 'Adoration of the Magi', 'Horse and Rider']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,"['Spanish Language', 'Haitian Creole', 'Lucumi Language']","['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Latvia', 'Estonia', 'Lithuania']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Rickenbacker 360/12', 'Fender Stratocaster']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Remote control', 'Tesla coil', 'Three-phase electric power', 'Alternating current', 'Wireless telegraphy', 'Neon lamp', 'Induction motor']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1966 World Series', '1970 World Series', '1983 World Series']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['The Da Vinci Code', 'Backdraft', 'Grand Theft Auto', 'EDtv', 'Far and Away', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Cotton Candy', 'Splash', 'The Missing', 'The Paper', 'Presidential Reunion', 'Cinderella Man', 'In the Heart of the Sea', 'The Dilemma', 'Angels & Demons', 'Rush', 'Jay-Z: Made in America', 'Parenthood', 'Ransom', 'The Dark Tower', 'Apollo 13', 'Inferno', 'Gung Ho', 'The Lost Symbol', 'Willow', 'Frost/Nixon', 'Cocoon', 'Night Shift', 'A Beautiful Mind']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Duke Blue Devils men's basketball', 'Los Angeles Lakers', 'Chicago Bulls']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['North America', 'Skamania County', 'United States of America', 'Cascade Range', 'Washington']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,"['Turkish Language', 'Arabic Language', 'Ladino Language', 'Zaza language', 'Kurdish languages']","['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['South Dakota', 'Kansas', 'Illinois', 'Nebraska', 'North Dakota', 'Indiana', 'Iowa', 'Ohio', 'Wisconsin', 'Missouri', 'Minnesota', 'Michigan']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Limonese Creole', 'Spanish Language', 'Bribri Language', 'Jamaican Creole English Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Presidential system', 'Federal republic']","['Presidential system', 'Federal republic']"
WebQTest-532,['Football'],['Football']
WebQTest-559,"['Violin', 'Piano']","['Piano', 'Violin']"
WebQTest-585,"['Monarch of England', 'Duke of York', 'Duke of Cornwall', 'Duke of Normandy']",['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Kenny McCormick', 'Tweek Tweak', 'Ichabod Jones/Carlos/Rom', 'Butters Stotch', 'Kyle Broflovski', 'Jimbo Kearn', 'Terrance']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Lorraine Motel'],['Memphis']
WebQTest-680,"['Club Atlético Independiente', 'Argentina national football team', 'Atlético Madrid', 'Manchester City F.C.']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Thor Heyerdahl is a Norwegian Cinematographer, Ethnographer, Scientist, Film director, Adventurer, and Film Producer, known for his books and expeditions, including the Kon-Tiki expedition, and has won several awards, including the Patron\'s Gold Medal and the Mungo Park Medal.']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,Error,"['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,"['Reading, Pennsylvania']",['Reading']
WebQTest-857,"['Alabama', 'Georgia']","['Georgia', 'Alabama']"
WebQTest-881,"['A Very School Gyrls Holla-Day', 'Drumline: A New Beat', 'Garfield: The Movie', 'Drumline', 'The Adventures of Brer Rabbit', 'Weapons', 'Ball Don't Lie', 'Underclassman', 'Goal II: Living the Dream', 'American Son', 'Chiraq', 'Shall We Dance?', 'Roll Bounce', 'Day of the Dead', 'Whatever It Takes', 'Men in Black II', 'Bobby', 'Love Don't Cost a Thing', 'The Killing Room', 'Even Money', 'Monster House']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,"['Turkey', '39.916667938232421875', '32.833332061767578125']","['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'J. Calvin Jones', 'Richard R. Reed']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,['Sioux language'],"['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Michael Gambon', 'Richard Harris', 'Toby Regbo', 'Dane Farwell']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Michael Edwards', 'Edward Furlong', 'Nick Stahl', 'Dalton Abbott', 'Christian Bale']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,"['United we stand, divided we fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10', 'Taylor Swift']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,"['Four Corners', 'San Juan County', '36.99900054931640625', '-109.045166015625']",['Four Corners']
WebQTest-1230,"['Canterbury Museum, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'International Antarctic Centre', 'Lyttelton Timeball Station', 'Cathedral Square, Christchurch', 'Air Force Museum of New Zealand', 'Christchurch Arts Centre', 'Ferrymead Heritage Park', 'TranzAlpine']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['London'],['Fulham']
