qid,prediction,gt_label
WebQTest-31,['Glasgow'],[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['g.1224tf0c', 'Lucan portrait of Leonardo da Vinci', 'Drapery for a Seated Figure', 'Portrait of a Young Fiancée', 'g.12314dm1', ""Leonardo's horse"", ""Portrait of Isabella d'Este"", 'Salvator Mundi', 'The Last Supper', 'Madonna of Laroque', 'Bacchus', 'St. Jerome in the Wilderness', 'g.12215rxg', 'Head of a Woman', ""Ginevra de' Benci"", 'The Virgin and Child with St. Anne', 'Virgin of the Rocks', 'Benois Madonna', 'La belle ferronnière', 'Medusa', 'Annunciation', 'g.1219sb0g', 'The Holy Infants Embracing', 'Madonna of the Carnation', 'g.1239jd9p', 'St. John the Baptist', 'g.121wt37c', 'Sala delle Asse', 'Madonna of the Yarnwinder', 'The Virgin and Child with St Anne and St John the Baptist', 'g.121yh91r', 'Horse and Rider', 'The Battle of Anghiari', 'g.1213jb_b', 'Vitruvian Man', 'Madonna Litta', 'The Baptism of Christ', 'Leda and the Swan', 'Virgin of the Rocks', 'g.120vt1gz', 'Portrait of a Musician', 'Adoration of the Magi', 'Lady with an Ermine', 'Madonna and Child with St Joseph', 'Portrait of a man in red chalk', 'Mona Lisa']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,"['Spanish Language', 'Lucumi Language', 'Haitian Creole']","['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Latvian Soviet Socialist Republic', 'Lithuanian Soviet Socialist Republic', 'Estonian Soviet Socialist Republic']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Fender Stratocaster', 'Rickenbacker 360/12']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Tesla coil', 'Neon lamp', 'Alternating current', 'Induction motor', 'Remote control', 'Wireless telegraphy', 'Three-phase electric power']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1966', '1983', '1970']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['Backdraft', 'Night Shift', 'The Missing', 'Ransom', 'Parenthood', 'Cocoon', 'Grand Theft Auto', 'The Lost Symbol', 'Presidential Reunion', 'Willow', 'The Da Vinci Code', 'Far and Away', 'The Dark Tower', 'Inferno', 'Splash', 'Jay-Z: Made in America', 'Rush', 'EDtv', 'Cinderella Man', 'Cotton Candy', 'Gung Ho', 'The Dilemma', 'Frost/Nixon', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Apollo 13', 'In the Heart of the Sea', 'Angels & Demons', 'A Beautiful Mind', 'The Paper']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Los Angeles Lakers', 'Duke Blue Devils men's basketball', 'Chicago Bulls']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,['Washington'],"['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,"['Ladino Language', 'Zaza language', 'Arabic Language', 'Turkish Language', 'Kurdish languages']","['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['North Dakota', 'Wisconsin', 'South Dakota', 'Missouri', 'Iowa', 'Michigan', 'Kansas', 'Illinois', 'Nebraska', 'Minnesota', 'Indiana', 'Ohio']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Spanish Language', 'Limonese Creole', 'Bribri Language', 'Jamaican Creole English Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Presidential system', 'Federal republic']","['Presidential system', 'Federal republic']"
WebQTest-532,['Football'],['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,Error,['Carolina Panthers']
WebQTest-635,"['Terrance', 'Jimbo Kearn', 'Kyle Broflovski', 'Tweek Tweak', 'Butters Stotch', 'Kenny McCormick']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,Abstain,['Memphis']
WebQTest-680,"['Argentina national football team', 'Club Atlético Independiente', 'Manchester City F.C.', 'Atlético Madrid']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Ethnographer', 'Scientist', 'Film Producer', 'Cinematographer', 'Adventurer', 'Film director', '1914-10-06', 'Larvik', 'Norway', 'Kon-Tiki: Across the Pacific in a Raft', 'Aku Aku', 'Easter Island--the mystery solved']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,Error,"['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,['Reading'],['Reading']
WebQTest-857,"['Georgia', 'Alabama']","['Georgia', 'Alabama']"
WebQTest-881,"['Drumline: A New Beat', 'Men in Black II', ""Love Don't Cost a Thing"", 'The Adventures of Brer Rabbit', 'Even Money', 'Bobby', 'Weapons', 'Chiraq', 'Monster House', ""Ball Don't Lie"", 'Whatever It Takes', 'Drumline', 'American Son', 'The Killing Room', 'Roll Bounce', 'Day of the Dead', 'Goal II: Living the Dream', 'Underclassman', 'Shall We Dance?', 'A Very School Gyrls Holla-Day', 'Garfield: The Movie']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,Error,"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['Richard R. Reed', 'James R. Crowe', 'Frank O. McCord', 'John C. Lester', 'John B. Kennedy', 'J. Calvin Jones']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,"['Sioux language', 'English Language', 'French']","['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Richard Harris', 'Michael Gambon']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Nick Stahl', 'Dalton Abbott', 'Edward Furlong', 'Christian Bale', 'Michael Edwards']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,['Meg Griffin'],['Meg Griffin']
WebQTest-1077,"['Kalmyk-Oirat Language', 'Komi language', 'Lak Language', 'Azerbaijani language', 'Kumyk Language', 'Dargwa Language', 'Ukrainian Language', 'Tsakhur Language', 'Chechen Language', 'Tabassaran Language', 'Mari language', 'Rutul language', 'Yiddish Language', 'Yakut Language', 'Russian Language', 'Tuvin Language', 'Abaza Language', 'Tatar Language', 'Khakas Language', 'Nogai Language', 'Ingush Language', 'Erzya Language', 'Moksha Language', 'Crimean Turkish Language', 'Karachay-Balkar Language', 'Buryat language', 'Udmurt Language', 'Avar Language', 'Altai language', 'Osetin Language', 'Adyghe Language', 'Kabardian Language', 'Bashkir Language', 'Aghul language', 'Lezgi Language']","['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['France'],['Brazil national football team']
WebQTest-1121,"['United we stand, divided we fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['Christchurch Botanic Gardens', 'Canterbury Museum, Christchurch', 'Lyttelton Timeball Station', 'TranzAlpine', 'Cathedral Square, Christchurch', 'International Antarctic Centre', 'Air Force Museum of New Zealand', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Arts Centre', 'Ferrymead Heritage Park']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,'Miranda Otto']],['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
