qid,prediction,gt_label
WebQTest-31,['Glasgow'],[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['Adoration of the Magi', 'Virgin of the Rocks', 'Benois Madonna', 'Portrait of a Young Fiancée', 'Leda and the Swan', 'Madonna and Child with St Joseph', 'Madonna of the Yarnwinder', 'Drapery for a Seated Figure', 'Madonna of the Carnation', 'Vitruvian Man', 'The Virgin and Child with St Anne and St John the Baptist', 'Madonna of Laroque', ""Portrait of Isabella d'Este"", 'The Baptism of Christ', ""Leonardo's horse"", 'Mona Lisa', 'Madonna Litta', 'Horse and Rider', 'Lady with an Ermine', 'La belle ferronnière', 'The Last Supper', 'Salvator Mundi', 'The Battle of Anghiari', 'Annunciation', 'Medusa', 'St. Jerome in the Wilderness', 'The Virgin and Child with St. Anne', 'St. John the Baptist', 'Sala delle Asse', 'Bacchus']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,['Spanish Language'],"['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Estonia', 'Latvia', 'Lithuania']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,['Electric guitar'],"['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Remote control', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Induction motor', 'Neon lamp']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1966 World Series', '1970 World Series', '1983 World Series']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['EDtv', 'Ransom', 'Splash', 'The Da Vinci Code', 'Cotton Candy', 'The Missing', 'Inferno', 'Rush', 'Cinderella Man', 'Parenthood', 'Night Shift', 'Grand Theft Auto', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Presidential Reunion', 'In the Heart of the Sea', 'Backdraft', 'The Dilemma', 'Gung Ho', 'The Paper', 'Willow', 'The Lost Symbol', 'Apollo 13', 'The Dark Tower', 'Cocoon', 'Far and Away', 'Frost/Nixon', 'Jay-Z: Made in America', 'Angels & Demons', 'A Beautiful Mind']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Los Angeles Lakers', 'Chicago Bulls', ""Duke Blue Devils men's basketball""]","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['Skamania County', 'Cascade Range', 'United States of America', 'North America', 'Washington']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,['Turkish Language'],"['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['Ohio', 'Michigan', 'Missouri', 'Nebraska', 'Iowa', 'Illinois', 'Indiana', 'South Dakota', 'Kansas', 'North Dakota', 'Wisconsin', 'Minnesota']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Spanish Language', 'Limonese Creole', 'Jamaican Creole English Language', 'Bribri Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,['Football'],['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Stan Marsh', 'Eric Cartman', 'Kenny McCormick', 'Kyle Broflovski', 'Butters Stotch', 'Chef', 'Mr. Garrison']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Lorraine Motel'],['Memphis']
WebQTest-680,"['Club Atlético Independiente', 'Manchester City F.C.', 'Argentina national football team', 'Atlético Madrid']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Ethnographer', 'Cinematographer', 'Film director', 'Adventurer', 'Scientist', 'Film Producer', 'Academic']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,Error,"['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,['Reading'],['Reading']
WebQTest-857,"['Georgia', 'Alabama']","['Georgia', 'Alabama']"
WebQTest-881,"['Drumline', ""Love Don't Cost a Thing"", 'Shall We Dance?', 'Day of the Dead', 'Underclassman', 'American Son', 'Whatever It Takes', 'Weapons', 'Monster House', 'Roll Bounce', 'Men in Black II', 'Chiraq', 'A Very School Gyrls Holla-Day', 'Bobby', 'Even Money', ""Ball Don't Lie"", 'Drumline: A New Beat', 'The Killing Room', 'Garfield: The Movie', 'The Adventures of Brer Rabbit', 'Goal II: Living the Dream']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,['Anatolia'],"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['John B. Kennedy', 'J. Calvin Jones', 'Richard R. Reed', 'John C. Lester', 'Frank O. McCord', 'James R. Crowe']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,['Sioux language'],"['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Michael Gambon', 'Richard Harris']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Edward Furlong', 'Dalton Abbott', 'Michael Edwards', 'Christian Bale', 'Nick Stahl']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,"['United we stand, divided we fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['Air Force Museum of New Zealand', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Lyttelton Timeball Station', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'International Antarctic Centre', 'Canterbury Museum, Christchurch', 'Christchurch Arts Centre', 'TranzAlpine']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
WebQTest-1323,"['Turner Field', 'The Tabernacle', 'Georgia Dome', 'CNN Center', 'Woodruff Arts Center', 'World of Coca-Cola', 'Underground Atlanta', 'Georgia World Congress Center', 'Atlanta Symphony Orchestra', 'Masquerade', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Zoo Atlanta', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Philips Arena', 'Center for Puppetry Arts', 'Omni Coliseum', 'Peachtree Road Race', 'Atlanta History Center', 'Atlanta Jewish Film Festival', 'Six Flags Over Georgia', 'Atlanta Marriott Marquis', 'Fox Theatre', 'Georgia State Capitol', 'Arbor Place Mall', 'Atlanta Ballet', 'Hyatt Regency Atlanta', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Fernbank Museum of Natural History', 'Centennial Olympic Park', 'Georgia Aquarium', 'Four Seasons Hotel Atlanta', 'Cobb Energy Performing Arts Centre', 'Fernbank Science Center']","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']"
WebQTest-1344,Error,['Missouri']
WebQTest-1370,['Paris'],['Paris']
