qid,prediction,gt_label
WebQTest-31,['Dunblane'],[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['The Battle of Anghiari', 'Mona Lisa', 'Madonna of the Yarnwinder', 'Vitruvian Man', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'St. Jerome in the Wilderness', 'Bacchus', 'The Virgin and Child with St. Anne', 'St. John the Baptist', 'Drapery for a Seated Figure', 'Lucan portrait of Leonardo da Vinci', 'Lady with an Ermine', 'The Holy Infants Embracing', 'Madonna and Child with St Joseph', 'The Baptism of Christ', ""Portrait of Isabella d'Este"", ""Leonardo's horse"", 'Medusa', 'Annunciation', 'The Last Supper', 'La belle ferronnière', 'Head of a Woman', 'Adoration of the Magi', 'Portrait of a Young Fiancée', 'Leda and the Swan', 'Madonna of the Carnation', 'Madonna Litta', 'Portrait of a Musician', 'Benois Madonna', 'Horse and Rider', 'Portrait of a man in red chalk', 'Salvator Mundi', 'The Virgin and Child with St Anne and St John the Baptist', 'Sala delle Asse', 'Madonna of Laroque']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,['Spanish Language'],"['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Latvia', 'Estonia', 'Lithuania']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Rickenbacker 360/12', 'Fender Stratocaster']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Alternating current', 'Neon lamp', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Induction motor', 'Remote control']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1966 World Series', '1970 World Series', '1983 World Series']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['Night Shift', 'Backdraft', 'The Da Vinci Code', 'EDtv', 'Presidential Reunion', 'Rush', 'The Lost Symbol', 'Gung Ho', 'Far and Away', 'The Missing', 'The Dilemma', 'Inferno', 'Frost/Nixon', 'Apollo 13', 'Ransom', 'Willow', 'Cotton Candy', 'Grand Theft Auto', 'Parenthood', 'Cocoon', 'Angels & Demons', 'Splash', 'In the Heart of the Sea', 'A Beautiful Mind', 'The Dark Tower', 'The Paper', 'Jay-Z: Made in America', 'Cinderella Man', ""Dr. Seuss' How the Grinch Stole Christmas""]","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Los Angeles Lakers', ""Duke Blue Devils men's basketball"", 'Chicago Bulls']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['Skamania County', 'Washington', 'United States of America']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,['Turkish Language'],"['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['South Dakota', 'Indiana', 'Illinois', 'Nebraska', 'Michigan', 'Wisconsin', 'Missouri', 'Kansas', 'Minnesota', 'North Dakota', 'Iowa', 'Ohio']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Bribri Language', 'Spanish Language', 'Jamaican Creole English Language', 'Limonese Creole']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,['Midfielder'],['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Kenny McCormick', 'Jimbo Kearn', 'Terrance', 'Tweek Tweak', 'Kyle Broflovski', 'Butters Stotch', 'Ichabod Jones/Carlos/Rom']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Memphis'],['Memphis']
WebQTest-680,"['Manchester City F.C.', 'Atlético Madrid', 'Argentina national football team', 'Club Atlético Independiente']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Adventurer', 'Scientist', 'Ethnographer', 'Film director', 'Film Producer', 'Academic', ""Patron's Gold Medal"", 'Mungo Park Medal']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,"['Manchester Cathedral', 'Imperial War Museum North', 'Whitworth Art Gallery', 'Old Trafford', 'Wheel of Manchester', 'Chinatown, Manchester', 'Manchester Art Gallery', 'Manchester Museum']","['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,['Reading'],['Reading']
WebQTest-857,"['Georgia', 'Alabama']","['Georgia', 'Alabama']"
