qid,correct,wrong,prediction,gt_label
20,1.0,0,"['ulrich_thomsen', 'mads_mikkelsen', 'line_kruse', 'nikolaj_lie_kaas']","['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,1.0,0,"['rob_epstein', 'jeffrey_friedman', 'hal_hartley', 'todd_field']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,1.0,1.0,"['queen_of_outer_space', '1956', 'world_without_end', '1958']","['1956', '1958']"
80,0,0.3333333333333333,['the_grand_seduction'],"['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0,0,Abstain,"['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0,"['action', 'comedy', 'drama', 'horror']","['Action', 'Drama', 'Horror', 'Comedy']"
140,0.02040816326530612,0,['mel_gibson'],"['Michael Almereyda', 'Adrian Grunberg', 'Roland Emmerich', 'Gillies MacKinnon', 'George Ogilvie', 'Peter Weir', 'John Badham', 'Tim Burstall', 'Sean Penn', 'Wim Wenders', 'Richard Donner', 'Roger Spottiswoode', 'Dean Semler', 'Barry Levinson', 'Jodie Foster', 'Mark Rydell', 'Jean Renoir', 'M. Night Shyamalan', 'Nick Cassavetes', 'Brian Helgeland', 'Tony Richardson', 'Nick Park', 'Luis Mandoki', 'Steve Miner', 'Robert Zemeckis', 'Gillian Armstrong', 'Franco Zeffirelli', 'Laurence Olivier', 'Ron Howard', 'John Gielgud', 'Pen Densham', 'Anthony Minghella', 'Peter Lord', 'Nancy Meyers', 'Lewis Milestone', 'Randall Wallace', 'Robert Rodriguez', 'Robert Towne', 'Jarmo Lampela', 'Martin Campbell', 'George Miller', 'Jeff Stanzler', 'Graham Baker', 'Robert Redford', 'Mel Gibson', 'Grigori Kozintsev', 'Roger Donaldson', 'Kenneth Branagh', 'Phil Joanou']"
160,0,0.08333333333333333,['modern_problems'],"['Jay Sandrich', 'Peter Hewitt', 'Michael Ritchie', 'John Landis', 'William Friedkin', 'Stephen Herek', 'Ken Shapiro', 'Harold Ramis', 'George Roy Hill', 'Stephen Kessler', 'John Carpenter', 'Colin Higgins']"
180,1.0,0,"['1954', '1955']","['1955', '1954']"
200,0.9999999999999999,0,"['terence_stamp', 'rebecca_de_mornay', 'vincent_spano', 'brigitte_bardot', 'alain_delon', 'jane_fonda']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
220,0.9999999999999999,0,"['drama', 'crime', 'adventure', 'action', 'thriller', 'horror']","['Horror', 'Crime', 'Drama', 'Adventure', 'Action', 'Thriller']"
240,0,0.41666666666666663,Error,"['Mystery', 'Romance', 'Horror', 'Crime', 'Drama', 'Fantasy', 'Western', 'Action', 'Comedy', 'War', 'Thriller', 'Adventure']"
260,0.9230769230769229,0,"['susan_harrison', 'marlon_wayans', 'peter_sellers', 'cecil_parker', 'irma_p._hall', 'joan_greenwood', 'alec_guinness', 'herbert_lom', 'martin_milner', 'tony_curtis', 'burt_lancaster', 'tom_hanks']","['Marlon Wayans', 'Herbert Lom', 'Joan Greenwood', 'Cecil Parker', 'Tom Hanks', 'Claudia Cardinale', 'Susan Harrison', 'Irma P. Hall', 'Burt Lancaster', 'Peter Sellers', 'Alec Guinness', 'Tony Curtis', 'Martin Milner']"
280,1.0,0,['chris_rock'],['Chris Rock']
300,0.9999999999999998,0,"['callum_keith_rennie', 'ellen_page', 'greg_calderone', 'hugh_dillon', 'bernie_coulson', 'bruce_mcdonald', 'georgina_reilly']","['Ellen Page', 'Bernie Coulson', 'Bruce McDonald', 'Greg Calderone', 'Callum Keith Rennie', 'Hugh Dillon', 'Georgina Reilly']"
320,1.0,0,"['carlo_verdone', 'maria_sole_tognazzi', 'silvio_soldini']","['Maria Sole Tognazzi', 'Silvio Soldini', 'Carlo Verdone']"
