qid,prediction,gt_label
WebQTest-31,Error,[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['The Baptism of Christ', 'Head of a Woman', 'The Virgin and Child with St. Anne', 'Medusa', 'Lady with an Ermine', 'Portrait of a Young Fiancée', 'Bacchus', 'Virgin of the Rocks', 'Benois Madonna', 'Vitruvian Man', 'g.121yh91r', 'The Virgin and Child with St Anne and St John the Baptist', 'g.12314dm1', 'St. Jerome in the Wilderness', 'g.1239jd9p', 'Annunciation', 'Madonna of the Yarnwinder', 'Leda and the Swan', 'La belle ferronnière', 'Virgin of the Rocks', 'Madonna and Child with St Joseph', 'Madonna Litta', 'St. John the Baptist', 'g.1213jb_b', 'Drapery for a Seated Figure', 'Adoration of the Magi', ""Ginevra de' Benci"", 'Sala delle Asse', 'Horse and Rider', ""Portrait of Isabella d'Este"", 'Portrait of a Musician', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Madonna of Laroque', 'Portrait of a man in red chalk', 'g.1224tf0c', 'g.120vt1gz', 'Madonna of the Carnation', 'g.12215rxg', 'The Holy Infants Embracing', 'g.121wt37c', ""Leonardo's horse"", 'The Last Supper', 'Salvator Mundi', 'Mona Lisa', 'g.1219sb0g']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,"['Haitian Creole', 'Lucumi Language', 'Spanish Language']","['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Estonia', 'Latvia', 'Lithuania']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Rickenbacker 360/12', 'Fender Stratocaster']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Induction motor', 'Tesla coil', 'Wireless telegraphy', 'Three-phase electric power', 'Neon lamp', 'Remote control', 'Alternating current']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
