qid,correct,wrong,prediction,gt_label
20,0.75,0,"['line_kruse', 'mads_mikkelsen', 'nikolaj_lie_kaas']","['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,1.0,0,"['rob_epstein', 'jeffrey_friedman', 'todd_field', 'hal_hartley']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,1.0,0,"['1958', '1956']","['1956', '1958']"
80,1.0,0,"['françois_girard', 'john_maybury', 'fernando_meirelles']","['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0.9999999999999998,0,"['1999', '2008', '2002', '2001', '2004', '1986', '2009', '2011', '2007', '2000', '2005', '2003', '2006']","['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0,"['action', 'horror', 'drama', 'comedy']","['Action', 'Drama', 'Horror', 'Comedy']"
140,0.02040816326530612,0,['mel_gibson'],"['Michael Almereyda', 'Adrian Grunberg', 'Roland Emmerich', 'Gillies MacKinnon', 'George Ogilvie', 'Peter Weir', 'John Badham', 'Tim Burstall', 'Sean Penn', 'Wim Wenders', 'Richard Donner', 'Roger Spottiswoode', 'Dean Semler', 'Barry Levinson', 'Jodie Foster', 'Mark Rydell', 'Jean Renoir', 'M. Night Shyamalan', 'Nick Cassavetes', 'Brian Helgeland', 'Tony Richardson', 'Nick Park', 'Luis Mandoki', 'Steve Miner', 'Robert Zemeckis', 'Gillian Armstrong', 'Franco Zeffirelli', 'Laurence Olivier', 'Ron Howard', 'John Gielgud', 'Pen Densham', 'Anthony Minghella', 'Peter Lord', 'Nancy Meyers', 'Lewis Milestone', 'Randall Wallace', 'Robert Rodriguez', 'Robert Towne', 'Jarmo Lampela', 'Martin Campbell', 'George Miller', 'Jeff Stanzler', 'Graham Baker', 'Robert Redford', 'Mel Gibson', 'Grigori Kozintsev', 'Roger Donaldson', 'Kenneth Branagh', 'Phil Joanou']"
160,1.0,0,"['colin_higgins', 'peter_hewitt', 'ken_shapiro', 'william_friedkin', 'harold_ramis', 'stephen_herek', 'stephen_kessler', 'george_roy_hill', 'john_carpenter', 'jay_sandrich', 'michael_ritchie', 'john_landis']","['Jay Sandrich', 'Peter Hewitt', 'Michael Ritchie', 'John Landis', 'William Friedkin', 'Stephen Herek', 'Ken Shapiro', 'Harold Ramis', 'George Roy Hill', 'Stephen Kessler', 'John Carpenter', 'Colin Higgins']"
180,1.0,0,"['1955', '1954']","['1955', '1954']"
200,0.9999999999999999,0,"['vincent_spano', 'brigitte_bardot', 'alain_delon', 'rebecca_de_mornay', 'jane_fonda', 'terence_stamp']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
220,0.9999999999999999,0,"['thriller', 'adventure', 'crime', 'action', 'horror', 'drama']","['Horror', 'Crime', 'Drama', 'Adventure', 'Action', 'Thriller']"
240,1.0,0,"['war', 'thriller', 'fantasy', 'romance', 'adventure', 'mystery', 'crime', 'western', 'action', 'horror', 'drama', 'comedy']","['Mystery', 'Romance', 'Horror', 'Crime', 'Drama', 'Fantasy', 'Western', 'Action', 'Comedy', 'War', 'Thriller', 'Adventure']"
260,0.9999999999999998,0,"['alec_guinness', 'joan_greenwood', 'burt_lancaster', 'marlon_wayans', 'tom_hanks', 'tony_curtis', 'herbert_lom', 'susan_harrison', 'cecil_parker', 'martin_milner', 'irma_p._hall', 'claudia_cardinale', 'peter_sellers']","['Marlon Wayans', 'Herbert Lom', 'Joan Greenwood', 'Cecil Parker', 'Tom Hanks', 'Claudia Cardinale', 'Susan Harrison', 'Irma P. Hall', 'Burt Lancaster', 'Peter Sellers', 'Alec Guinness', 'Tony Curtis', 'Martin Milner']"
280,1.0,1.0,"['chris_rock', 'louis_c.k.']",['Chris Rock']
300,0,0.14285714285714285,['roadkill'],"['Ellen Page', 'Bernie Coulson', 'Bruce McDonald', 'Greg Calderone', 'Callum Keith Rennie', 'Hugh Dillon', 'Georgina Reilly']"
320,0,0,Abstain,"['Maria Sole Tognazzi', 'Silvio Soldini', 'Carlo Verdone']"
340,0.9999999999999996,0,"['daniel_wallace', 'thomas_meehan', 'harold_gray', 'michael_wadleigh', 'frederic_raphael', 'kelly_masterson', 'john_august', 'ronald_harwood', 'shane_connaughton', 'terence_rattigan', 'carol_sobieski', 'peter_mayle', 'alan_sillitoe', 'bo_goldman', 'leslie_bricusse', 'josephine_humphreys', 'guy_gallo', 'whitley_strieber', 'charles_dickens', 'michael_crichton', 'malcolm_lowry', 'will_gluck', 'neville_smith']","['Leslie Bricusse', 'Neville Smith', 'Will Gluck', 'Whitley Strieber', 'Michael Wadleigh', 'Shane Connaughton', 'Thomas Meehan', 'Kelly Masterson', 'Malcolm Lowry', 'Guy Gallo', 'Josephine Humphreys', 'Ronald Harwood', 'Terence Rattigan', 'Carol Sobieski', 'John August', 'Harold Gray', 'Peter Mayle', 'Alan Sillitoe', 'Michael Crichton', 'Bo Goldman', 'Charles Dickens', 'Frederic Raphael', 'Daniel Wallace']"
360,0.9999999999999998,0,"['adventure', 'mystery', 'music', 'crime', 'biography', 'drama', 'comedy']","['Mystery', 'Crime', 'Drama', 'Music', 'Adventure', 'Comedy', 'Biography']"
380,1.0,0,"['2004', '2010']","['2010', '2004']"
400,0.9999999999999996,0,"['1989', '1984', '1977', '1991', '1999', '2002', '1986', '2009', '2000', '1953', '1983', '1971', '1997', '1973', '2007', '1994', '1992', '2006', '1985', '2004', '1987', '2011', '1982', '1996']","['1986', '1987', '1984', '1985', '1982', '1983', '1989', '2011', '1953', '1991', '1992', '1994', '1997', '1996', '1999', '1973', '1971', '2002', '1977', '2000', '2006', '2007', '2004', '2009']"
420,1.0,0,"['2008', '2001', '2004', '2009', '2007', '2000', '1955', '1994', '2003', '2006', '2013', '1998']","['1994', '1998', '1955', '2003', '2000', '2001', '2006', '2007', '2004', '2008', '2009', '2013']"
440,1.0,0,"['1999', '2002', '2001', '1983', '1960', '2009', '1979', '2007', '1992', '2006', '1977', '1936', '1972', '1991', '1995', '1920', '1981']","['1991', '1920', '1992', '1995', '1983', '1979', '1981', '1977', '1960', '1972', '2002', '1999', '2001', '2006', '2007', '2009', '1936']"
460,0.9999999999999999,0,"['hugh_grant', 'alyson_hannigan', 'thomas_ian_nicholas', 'chris_klein', 'jason_biggs', 'nicholas_hoult']","['Chris Klein', 'Hugh Grant', 'Nicholas Hoult', 'Jason Biggs', 'Alyson Hannigan', 'Thomas Ian Nicholas']"
480,1.0,0,"['action', 'drama', 'crime']","['Action', 'Drama', 'Crime']"
500,0.9999999999999998,0,"['horace_mccoy', 'thomas_t._flynn', 'don_mankiewicz', 'david_dortort', 'baynard_kendrick', 'alf_sjöberg', 'robert_buckner', 'frank_burt', 'philip_yordan', 'richard_brooks', 'sinclair_lewis', 'pär_lagerkvist', 'claude_stanush']","['Don Mankiewicz', 'Thomas T. Flynn', 'Horace McCoy', 'Baynard Kendrick', 'Philip Yordan', 'Sinclair Lewis', 'David Dortort', 'Robert Buckner', 'Frank Burt', 'Claude Stanush', 'Richard Brooks', 'Alf Sjöberg', 'Pär Lagerkvist']"
520,0.9999999999999998,0,"['gary_sinise', 'victor_fleming', 'david_s._ward', 'elia_kazan', 'emilio_fernández', 'john_ford', 'lewis_milestone']","['Elia Kazan', 'David S. Ward', 'Gary Sinise', 'Victor Fleming', 'Emilio Fernández', 'Lewis Milestone', 'John Ford']"
540,1.0,0,"['documentary', 'action', 'horror', 'comedy', 'western']","['Action', 'Horror', 'Comedy', 'Documentary', 'Western']"
560,1.0,0,"['don_rickles', 'william_h._macy', 'selma_blair', 'joan_crawford', 'robert_loggia', 'edward_kerr', 'billy_crudup', 'kim_cattrall', 'keke_palmer', 'christopher_reeve', 'michael_sheen', 'colm_feore', 'david_morrissey', 'meg_ryan', 'ned_beatty', 'fred_macmurray', 'christian_slater']","['William H. Macy', 'Christopher Reeve', 'Michael Sheen', 'Joan Crawford', 'Colm Feore', 'Ned Beatty', 'Robert Loggia', 'Don Rickles', 'Edward Kerr', 'Meg Ryan', 'Selma Blair', 'David Morrissey', 'Keke Palmer', 'Fred MacMurray', 'Kim Cattrall', 'Billy Crudup', 'Christian Slater']"
580,1.0,0,"['1993', '2010']","['1993', '2010']"
