qid,correct,wrong,prediction,gt_label
20,0.75,0,"['line_kruse', 'mads_mikkelsen', 'nikolaj_lie_kaas']","['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,1.0,0,"['todd_field', 'jeffrey_friedman', 'rob_epstein', 'hal_hartley']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,1.0,0,"['1956', '1958']","['1956', '1958']"
80,1.0,0,"['john_maybury', 'françois_girard', 'fernando_meirelles']","['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0.9999999999999998,0,"['2004', '2005', '2009', '2008', '2003', '2011', '2001', '2006', '2000', '1999', '2002', '2007', '1986']","['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0,"['comedy', 'horror', 'drama', 'action']","['Action', 'Drama', 'Horror', 'Comedy']"
140,0.24489795918367344,0,"['robert_zemeckis', 'jeff_stanzler', 'luis_mandoki', 'barry_levinson', 'phil_joanou', 'robert_redford', 'sean_penn', 'mel_gibson', 'graham_baker', 'anthony_minghella', 'gillies_mackinnon', 'pen_densham']","['Michael Almereyda', 'Adrian Grunberg', 'Roland Emmerich', 'Gillies MacKinnon', 'George Ogilvie', 'Peter Weir', 'John Badham', 'Tim Burstall', 'Sean Penn', 'Wim Wenders', 'Richard Donner', 'Roger Spottiswoode', 'Dean Semler', 'Barry Levinson', 'Jodie Foster', 'Mark Rydell', 'Jean Renoir', 'M. Night Shyamalan', 'Nick Cassavetes', 'Brian Helgeland', 'Tony Richardson', 'Nick Park', 'Luis Mandoki', 'Steve Miner', 'Robert Zemeckis', 'Gillian Armstrong', 'Franco Zeffirelli', 'Laurence Olivier', 'Ron Howard', 'John Gielgud', 'Pen Densham', 'Anthony Minghella', 'Peter Lord', 'Nancy Meyers', 'Lewis Milestone', 'Randall Wallace', 'Robert Rodriguez', 'Robert Towne', 'Jarmo Lampela', 'Martin Campbell', 'George Miller', 'Jeff Stanzler', 'Graham Baker', 'Robert Redford', 'Mel Gibson', 'Grigori Kozintsev', 'Roger Donaldson', 'Kenneth Branagh', 'Phil Joanou']"
160,1.0,0,"['john_carpenter', 'george_roy_hill', 'colin_higgins', 'stephen_kessler', 'jay_sandrich', 'harold_ramis', 'michael_ritchie', 'ken_shapiro', 'john_landis', 'william_friedkin', 'peter_hewitt', 'stephen_herek']","['Jay Sandrich', 'Peter Hewitt', 'Michael Ritchie', 'John Landis', 'William Friedkin', 'Stephen Herek', 'Ken Shapiro', 'Harold Ramis', 'George Roy Hill', 'Stephen Kessler', 'John Carpenter', 'Colin Higgins']"
180,1.0,0,"['1955', '1954']","['1955', '1954']"
200,0.9999999999999999,0,"['vincent_spano', 'jane_fonda', 'brigitte_bardot', 'terence_stamp', 'rebecca_de_mornay', 'alain_delon']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
220,0.9999999999999999,0,"['crime', 'drama', 'horror', 'action', 'thriller', 'adventure']","['Horror', 'Crime', 'Drama', 'Adventure', 'Action', 'Thriller']"
240,0.8333333333333334,0,"['war', 'western', 'mystery', 'crime', 'drama', 'romance', 'horror', 'comedy', 'thriller', 'adventure']","['Mystery', 'Romance', 'Horror', 'Crime', 'Drama', 'Fantasy', 'Western', 'Action', 'Comedy', 'War', 'Thriller', 'Adventure']"
260,0.9999999999999998,0,"['marlon_wayans', 'joan_greenwood', 'susan_harrison', 'claudia_cardinale', 'burt_lancaster', 'cecil_parker', 'herbert_lom', 'tom_hanks', 'alec_guinness', 'irma_p._hall', 'martin_milner', 'tony_curtis', 'peter_sellers']","['Marlon Wayans', 'Herbert Lom', 'Joan Greenwood', 'Cecil Parker', 'Tom Hanks', 'Claudia Cardinale', 'Susan Harrison', 'Irma P. Hall', 'Burt Lancaster', 'Peter Sellers', 'Alec Guinness', 'Tony Curtis', 'Martin Milner']"
280,1.0,1.0,"['chris_rock', 'louis_c.k.']",['Chris Rock']
300,0.9999999999999998,0,"['ellen_page', 'bruce_mcdonald', 'bernie_coulson', 'georgina_reilly', 'greg_calderone', 'callum_keith_rennie', 'hugh_dillon']","['Ellen Page', 'Bernie Coulson', 'Bruce McDonald', 'Greg Calderone', 'Callum Keith Rennie', 'Hugh Dillon', 'Georgina Reilly']"
320,1.0,0,"['maria_sole_tognazzi', 'silvio_soldini', 'carlo_verdone']","['Maria Sole Tognazzi', 'Silvio Soldini', 'Carlo Verdone']"
