3998,3,0,0,c
4000,3,0,0,c
4368,3,0,0,c
4645,3,0,0,c
4999,3,0,0,c
5273,2,0,1,c
5319,3,0,0,c
5325,2,1,0,c
5327,2,1,0,c
5341,2,1,0,c
5374,2,1,0,c
5385,3,0,0,c
5589,2,1,0,c
5740,2,1,0,c
5788,3,0,0,c
5825,3,0,0,c
5913,3,0,0,c
5924,3,0,0,c
5944,2,0,1,c
5946,3,0,0,c
6353,3,0,0,c
6432,2,1,0,c
6438,3,0,0,c
6440,3,0,0,c
6485,1,2,0,w
6563,2,1,0,c
6666,2,0,1,c
6697,3,0,0,c
6771,3,0,0,c
6803,3,0,0,c
6815,3,0,0,c
6842,3,0,0,c
6848,1,2,0,w
6914,2,0,1,c
6985,3,0,0,c
6992,1,2,0,w
7055,1,2,0,w
7062,3,0,0,c
10143,3,0,0,c
10182,3,0,0,c
10206,3,0,0,c
11786,1,2,0,w
11869,2,0,1,c
11897,3,0,0,c
11925,1,1,1,a
11962,2,1,0,c
11968,2,1,0,c
12784,3,0,0,c
12787,1,1,1,a
12799,3,0,0,c
12815,2,1,0,c
12868,2,0,1,c
12892,1,0,2,a
12895,1,0,2,a
12901,3,0,0,c
12924,3,0,0,c
12926,3,0,0,c
12942,3,0,0,c
12972,3,0,0,c
12989,1,1,1,a
4367,0,3,0,w
4510,1,2,0,w
4939,1,2,0,w
5052,0,3,0,w
5124,0,3,0,w
5186,0,3,0,w
5244,1,2,0,w
5422,0,3,0,w
5485,2,1,0,c
5540,1,2,0,w
5593,1,1,1,a
5663,0,3,0,w
6360,0,3,0,w
6378,1,2,0,w
6811,0,3,0,w
6857,1,2,0,w
6928,2,1,0,c
6988,2,1,0,c
12741,2,1,0,c
12817,2,1,0,c
4171,0,1,2,a
4185,0,0,3,a
4501,2,0,1,c
4891,1,0,2,a
4957,0,0,3,a
4971,0,0,3,a
5155,1,0,2,a
5156,0,1,2,a
5165,0,2,1,w
5220,0,0,3,a
5251,0,2,1,w
6417,1,0,2,a
6434,2,0,1,c
6514,2,0,1,c
6761,1,0,2,a
6960,0,1,2,a
12733,0,0,3,a
12803,2,0,1,c
12807,1,1,1,a
12938,0,0,3,a
