3998,5,0,0,c
4000,5,0,0,c
4368,3,2,0,c
4501,5,0,0,c
4645,4,0,1,c
4891,4,0,1,c
4939,4,1,0,c
4957,5,0,0,c
4999,5,0,0,c
5220,3,0,2,c
5273,5,0,0,c
5319,5,0,0,c
5327,5,0,0,c
5341,3,0,2,c
5422,5,0,0,c
5740,3,0,2,c
5825,4,1,0,c
5913,3,1,1,c
5944,5,0,0,c
5946,5,0,0,c
6360,4,0,1,c
6417,4,0,1,c
6432,4,0,1,c
6434,5,0,0,c
6438,2,0,3,a
6485,5,0,0,c
6514,3,0,2,c
6666,5,0,0,c
6697,5,0,0,c
6771,5,0,0,c
6803,5,0,0,c
6811,3,1,1,c
6815,4,0,1,c
6985,5,0,0,c
6988,4,0,1,c
6992,5,0,0,c
10143,4,0,1,c
11962,5,0,0,c
11968,4,1,0,c
12784,2,2,1,a
12787,5,0,0,c
12799,5,0,0,c
12807,4,0,1,c
12815,4,1,0,c
12817,5,0,0,c
12868,5,0,0,c
12895,4,0,1,c
12901,5,0,0,c
12926,5,0,0,c
12942,5,0,0,c
12972,5,0,0,c
12989,5,0,0,c
4367,3,2,0,c
5155,1,2,2,a
5156,0,4,1,w
5165,0,5,0,w
5244,0,5,0,w
5385,4,1,0,c
6353,3,1,1,c
6563,0,5,0,w
6761,2,2,1,a
11786,0,5,0,w
11869,2,3,0,w
11897,3,2,0,c
12741,0,5,0,w
12803,1,3,1,w
12924,0,5,0,w
4171,2,0,3,a
4185,0,0,5,a
4510,0,2,3,a
4971,4,0,1,c
5052,0,0,5,a
5124,2,0,3,a
5186,0,0,5,a
5251,0,0,5,a
5325,1,0,4,a
5374,0,0,5,a
5485,1,0,4,a
5540,0,1,4,a
5589,1,1,3,a
5593,2,1,2,a
5663,4,0,1,c
5788,1,1,3,a
5924,1,1,3,a
6378,1,0,4,a
6440,3,0,2,c
6842,1,0,4,a
6848,3,0,2,c
6857,4,0,1,c
6914,3,0,2,c
6928,1,0,4,a
6960,1,0,4,a
7055,1,0,4,a
7062,2,0,3,a
10182,2,0,3,a
10206,1,1,3,a
11925,3,1,1,c
12733,3,0,2,c
12892,4,0,1,c
12938,3,0,2,c
