qid,correct,wrong,prediction,gt_label
20,1.0,0,"['mads_mikkelsen', 'line_kruse', 'nikolaj_lie_kaas', 'ulrich_thomsen']","['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,0,2.0,"['fay_grim', 'amateur', 'surviving_desire', 'no_such_thing', 'the_book_of_life', 'the_girl_from_monday', 'simple_men', 'flirt']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,0,0,Abstain,"['1956', '1958']"
80,1.0,0,"['fernando_meirelles', 'françois_girard', 'john_maybury']","['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0.9230769230769229,0,"['2005', '2003', '2007', '2000', '1986', '1999', '2008', '2001', '2009', '2004', '2002', '2006']","['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0,"['comedy', 'horror', 'drama', 'action']","['Action', 'Drama', 'Horror', 'Comedy']"
140,0.02040816326530612,0,['mel_gibson'],"['Michael Almereyda', 'Adrian Grunberg', 'Roland Emmerich', 'Gillies MacKinnon', 'George Ogilvie', 'Peter Weir', 'John Badham', 'Tim Burstall', 'Sean Penn', 'Wim Wenders', 'Richard Donner', 'Roger Spottiswoode', 'Dean Semler', 'Barry Levinson', 'Jodie Foster', 'Mark Rydell', 'Jean Renoir', 'M. Night Shyamalan', 'Nick Cassavetes', 'Brian Helgeland', 'Tony Richardson', 'Nick Park', 'Luis Mandoki', 'Steve Miner', 'Robert Zemeckis', 'Gillian Armstrong', 'Franco Zeffirelli', 'Laurence Olivier', 'Ron Howard', 'John Gielgud', 'Pen Densham', 'Anthony Minghella', 'Peter Lord', 'Nancy Meyers', 'Lewis Milestone', 'Randall Wallace', 'Robert Rodriguez', 'Robert Towne', 'Jarmo Lampela', 'Martin Campbell', 'George Miller', 'Jeff Stanzler', 'Graham Baker', 'Robert Redford', 'Mel Gibson', 'Grigori Kozintsev', 'Roger Donaldson', 'Kenneth Branagh', 'Phil Joanou']"
160,0.08333333333333333,0,['ken_shapiro'],"['Jay Sandrich', 'Peter Hewitt', 'Michael Ritchie', 'John Landis', 'William Friedkin', 'Stephen Herek', 'Ken Shapiro', 'Harold Ramis', 'George Roy Hill', 'Stephen Kessler', 'John Carpenter', 'Colin Higgins']"
180,1.0,0,"['1955', '1954']","['1955', '1954']"
200,0.9999999999999999,0,"['vincent_spano', 'brigitte_bardot', 'rebecca_de_mornay', 'alain_delon', 'terence_stamp', 'jane_fonda']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
220,0.9999999999999999,0,"['horror', 'drama', 'adventure', 'action', 'crime', 'thriller']","['Horror', 'Crime', 'Drama', 'Adventure', 'Action', 'Thriller']"
240,0,0.41666666666666663,Error,"['Mystery', 'Romance', 'Horror', 'Crime', 'Drama', 'Fantasy', 'Western', 'Action', 'Comedy', 'War', 'Thriller', 'Adventure']"
260,0.9999999999999998,0,"['marlon_wayans', 'burt_lancaster', 'alec_guinness', 'joan_greenwood', 'peter_sellers', 'susan_harrison', 'irma_p._hall', 'tom_hanks', 'claudia_cardinale', 'cecil_parker', 'martin_milner', 'tony_curtis', 'herbert_lom']","['Marlon Wayans', 'Herbert Lom', 'Joan Greenwood', 'Cecil Parker', 'Tom Hanks', 'Claudia Cardinale', 'Susan Harrison', 'Irma P. Hall', 'Burt Lancaster', 'Peter Sellers', 'Alec Guinness', 'Tony Curtis', 'Martin Milner']"
280,1.0,0,['Chris Rock'],['Chris Rock']
300,0.14285714285714285,0,['bruce_mcdonald'],"['Ellen Page', 'Bernie Coulson', 'Bruce McDonald', 'Greg Calderone', 'Callum Keith Rennie', 'Hugh Dillon', 'Georgina Reilly']"
320,0.6666666666666666,0,"['maria_sole_tognazzi', 'silvio_soldini']","['Maria Sole Tognazzi', 'Silvio Soldini', 'Carlo Verdone']"
340,0.9999999999999996,0,"['ronald_harwood', 'carol_sobieski', 'whitley_strieber', 'neville_smith', 'john_august', 'malcolm_lowry', 'guy_gallo', 'will_gluck', 'harold_gray', 'josephine_humphreys', 'terence_rattigan', 'leslie_bricusse', 'kelly_masterson', 'michael_crichton', 'michael_wadleigh', 'alan_sillitoe', 'peter_mayle', 'shane_connaughton', 'bo_goldman', 'frederic_raphael', 'daniel_wallace', 'thomas_meehan', 'charles_dickens']","['Leslie Bricusse', 'Neville Smith', 'Will Gluck', 'Whitley Strieber', 'Michael Wadleigh', 'Shane Connaughton', 'Thomas Meehan', 'Kelly Masterson', 'Malcolm Lowry', 'Guy Gallo', 'Josephine Humphreys', 'Ronald Harwood', 'Terence Rattigan', 'Carol Sobieski', 'John August', 'Harold Gray', 'Peter Mayle', 'Alan Sillitoe', 'Michael Crichton', 'Bo Goldman', 'Charles Dickens', 'Frederic Raphael', 'Daniel Wallace']"
360,0.857142857142857,0,"['comedy', 'mystery', 'drama', 'adventure', 'biography', 'music']","['Mystery', 'Crime', 'Drama', 'Music', 'Adventure', 'Comedy', 'Biography']"
380,1.0,0,"['2010', '2004']","['2010', '2004']"
400,0,0.20833333333333331,Error,"['1986', '1987', '1984', '1985', '1982', '1983', '1989', '2011', '1953', '1991', '1992', '1994', '1997', '1996', '1999', '1973', '1971', '2002', '1977', '2000', '2006', '2007', '2004', '2009']"
420,1.0,0,"['1998', '2007', '2003', '1955', '2000', '2013', '2001', '2008', '1994', '2009', '2004', '2006']","['1994', '1998', '1955', '2003', '2000', '2001', '2006', '2007', '2004', '2008', '2009', '2013']"
440,1.0,0,"['1981', '1995', '2007', '1960', '1977', '1936', '2006', '1972', '1999', '1991', '2001', '1983', '1920', '2009', '1992', '2002', '1979']","['1991', '1920', '1992', '1995', '1983', '1979', '1981', '1977', '1960', '1972', '2002', '1999', '2001', '2006', '2007', '2009', '1936']"
460,0.9999999999999999,0,"['chris_klein', 'jason_biggs', 'hugh_grant', 'alyson_hannigan', 'nicholas_hoult', 'thomas_ian_nicholas']","['Chris Klein', 'Hugh Grant', 'Nicholas Hoult', 'Jason Biggs', 'Alyson Hannigan', 'Thomas Ian Nicholas']"
480,1.0,0,"['crime', 'drama', 'action']","['Action', 'Drama', 'Crime']"
