16,3,0,0,c
44,3,0,0,c
52,3,0,0,c
71,3,0,0,c
82,3,0,0,c
131,3,0,0,c
135,3,0,0,c
179,3,0,0,c
194,3,0,0,c
236,3,0,0,c
237,3,0,0,c
246,3,0,0,c
272,1,1,1,a
284,2,0,1,c
297,3,0,0,c
301,3,0,0,c
309,1,0,2,a
360,3,0,0,c
365,3,0,0,c
373,3,0,0,c
379,3,0,0,c
392,3,0,0,c
406,3,0,0,c
11115,3,0,0,c
11125,3,0,0,c
11127,3,0,0,c
11129,3,0,0,c
11164,3,0,0,c
230,0,3,0,w
308,1,2,0,w
11293,0,3,0,w
11304,0,3,0,w
119,0,0,3,a
181,0,0,3,a
189,1,0,2,a
203,0,0,3,a
293,1,0,2,a
426,0,0,3,a
11343,0,0,3,a
