qid,prediction,gt_label
WebQTest-31,['Tennis Courts at Glasgow Academy'],[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['Sala delle Asse', 'The Virgin and Child with St Anne and St John the Baptist', 'St. Jerome in the Wilderness', 'Madonna Litta', 'La belle ferronnière', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'Madonna of the Carnation', 'Mona Lisa', 'Horse and Rider', 'Adoration of the Magi', 'Annunciation', 'St. John the Baptist', 'Salvator Mundi', 'Drapery for a Seated Figure', 'Lady with an Ermine', 'Madonna of the Yarnwinder', 'Bacchus', 'The Battle of Anghiari', 'The Baptism of Christ', 'The Last Supper', 'Vitruvian Man', 'Portrait of a man in red chalk', ""Portrait of Isabella d'Este"", 'Leda and the Swan', 'Medusa', 'Madonna of Laroque', 'Head of a Woman', 'Benois Madonna', 'The Holy Infants Embracing', 'Madonna and Child with St Joseph']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,"['Spanish Language', 'Lucumi Language', 'Haitian Creole']","['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Latvia', 'Lithuania', 'Estonia']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Rickenbacker 360/12', 'Fender Stratocaster']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Remote control', 'Neon lamp', 'Tesla coil', 'Three-phase electric power', 'Induction motor', 'Alternating current', 'Wireless telegraphy']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1966', '1970', '1983']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['Splash', 'The Dark Tower', 'Presidential Reunion', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Gung Ho', 'Cinderella Man', 'The Dilemma', 'Night Shift', 'Ransom', 'The Missing', 'Angels & Demons', 'The Lost Symbol', 'Cotton Candy', 'Jay-Z: Made in America', 'Inferno', 'Frost/Nixon', 'A Beautiful Mind', 'Willow', 'The Paper', 'Cocoon', 'Backdraft', 'Apollo 13', 'EDtv', 'Far and Away', 'The Da Vinci Code', 'Grand Theft Auto', 'Rush', 'Parenthood', 'In the Heart of the Sea']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Duke Blue Devils men\'s basketball', 'Los Angeles Lakers', 'Chicago Bulls']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['46.19120025634765625', '-122.19439697265625']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,"['Zaza language', 'Turkish Language', 'Kurdish languages', 'Arabic Language', 'Ladino Language']","['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,Error,"['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Spanish Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Bribri Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,['Football'],['Football']
WebQTest-559,"['Violin', 'Piano']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Jimbo Kearn', 'Ichabod Jones/Carlos/Rom', 'Kyle Broflovski', 'Kenny McCormick', 'Tweek Tweak', 'Butters Stotch', 'Terrance']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,Abstain,['Memphis']
WebQTest-680,"['Manchester City F.C.', 'Club Atlético Independiente', 'Atlético Madrid', 'Argentina national football team']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Academic', 'Scientist', 'Cinematographer', 'Ethnographer', 'Adventurer', 'Film director', 'Film Producer']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
