qid,correct,wrong,prediction,gt_label
20,1.0,0,"['mads_mikkelsen', 'nikolaj_lie_kaas', 'ulrich_thomsen', 'line_kruse']","['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,1.0,0,"['rob_epstein', 'jeffrey_friedman', 'todd_field', 'hal_hartley']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,1.0,0,"['1956', '1958']","['1956', '1958']"
80,1.0,0,"['john_maybury', 'fernando_meirelles', 'françois_girard']","['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0.9999999999999998,0,"['2011', '2003', '2006', '2005', '1999', '2007', '2009', '2002', '2000', '1986', '2004', '2008', '2001']","['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0,"['action', 'drama', 'horror', 'comedy']","['Action', 'Drama', 'Horror', 'Comedy']"
140,0,0.1020408163265306,Error,"['Michael Almereyda', 'Adrian Grunberg', 'Roland Emmerich', 'Gillies MacKinnon', 'George Ogilvie', 'Peter Weir', 'John Badham', 'Tim Burstall', 'Sean Penn', 'Wim Wenders', 'Richard Donner', 'Roger Spottiswoode', 'Dean Semler', 'Barry Levinson', 'Jodie Foster', 'Mark Rydell', 'Jean Renoir', 'M. Night Shyamalan', 'Nick Cassavetes', 'Brian Helgeland', 'Tony Richardson', 'Nick Park', 'Luis Mandoki', 'Steve Miner', 'Robert Zemeckis', 'Gillian Armstrong', 'Franco Zeffirelli', 'Laurence Olivier', 'Ron Howard', 'John Gielgud', 'Pen Densham', 'Anthony Minghella', 'Peter Lord', 'Nancy Meyers', 'Lewis Milestone', 'Randall Wallace', 'Robert Rodriguez', 'Robert Towne', 'Jarmo Lampela', 'Martin Campbell', 'George Miller', 'Jeff Stanzler', 'Graham Baker', 'Robert Redford', 'Mel Gibson', 'Grigori Kozintsev', 'Roger Donaldson', 'Kenneth Branagh', 'Phil Joanou']"
160,1.0,0,"['stephen_herek', 'peter_hewitt', 'stephen_kessler', 'jay_sandrich', 'john_landis', 'george_roy_hill', 'harold_ramis', 'john_carpenter', 'ken_shapiro', 'colin_higgins', 'william_friedkin', 'michael_ritchie']","['Jay Sandrich', 'Peter Hewitt', 'Michael Ritchie', 'John Landis', 'William Friedkin', 'Stephen Herek', 'Ken Shapiro', 'Harold Ramis', 'George Roy Hill', 'Stephen Kessler', 'John Carpenter', 'Colin Higgins']"
180,1.0,0,"['1955', '1954']","['1955', '1954']"
200,0.9999999999999999,0,"['brigitte_bardot', 'jane_fonda', 'vincent_spano', 'rebecca_de_mornay', 'terence_stamp', 'alain_delon']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
220,0.9999999999999999,0,"['crime', 'drama', 'action', 'thriller', 'horror', 'adventure']","['Horror', 'Crime', 'Drama', 'Adventure', 'Action', 'Thriller']"
240,0,0.41666666666666663,Error,"['Mystery', 'Romance', 'Horror', 'Crime', 'Drama', 'Fantasy', 'Western', 'Action', 'Comedy', 'War', 'Thriller', 'Adventure']"
260,0.9999999999999998,0,"['irma_p._hall', 'martin_milner', 'marlon_wayans', 'tom_hanks', 'cecil_parker', 'tony_curtis', 'claudia_cardinale', 'alec_guinness', 'peter_sellers', 'burt_lancaster', 'herbert_lom', 'susan_harrison', 'joan_greenwood']","['Marlon Wayans', 'Herbert Lom', 'Joan Greenwood', 'Cecil Parker', 'Tom Hanks', 'Claudia Cardinale', 'Susan Harrison', 'Irma P. Hall', 'Burt Lancaster', 'Peter Sellers', 'Alec Guinness', 'Tony Curtis', 'Martin Milner']"
280,1.0,0,['chris_rock'],['Chris Rock']
300,0.9999999999999998,0,"['georgina_reilly', 'hugh_dillon', 'ellen_page', 'greg_calderone', 'bernie_coulson', 'callum_keith_rennie', 'bruce_mcdonald']","['Ellen Page', 'Bernie Coulson', 'Bruce McDonald', 'Greg Calderone', 'Callum Keith Rennie', 'Hugh Dillon', 'Georgina Reilly']"
320,1.0,0,"['carlo_verdone', 'maria_sole_tognazzi', 'silvio_soldini']","['Maria Sole Tognazzi', 'Silvio Soldini', 'Carlo Verdone']"
340,0.9999999999999996,0,"['peter_mayle', 'frederic_raphael', 'daniel_wallace', 'harold_gray', 'will_gluck', 'john_august', 'bo_goldman', 'leslie_bricusse', 'ronald_harwood', 'shane_connaughton', 'guy_gallo', 'carol_sobieski', 'terence_rattigan', 'josephine_humphreys', 'thomas_meehan', 'neville_smith', 'michael_crichton', 'alan_sillitoe', 'charles_dickens', 'whitley_strieber', 'kelly_masterson', 'michael_wadleigh', 'malcolm_lowry']","['Leslie Bricusse', 'Neville Smith', 'Will Gluck', 'Whitley Strieber', 'Michael Wadleigh', 'Shane Connaughton', 'Thomas Meehan', 'Kelly Masterson', 'Malcolm Lowry', 'Guy Gallo', 'Josephine Humphreys', 'Ronald Harwood', 'Terence Rattigan', 'Carol Sobieski', 'John August', 'Harold Gray', 'Peter Mayle', 'Alan Sillitoe', 'Michael Crichton', 'Bo Goldman', 'Charles Dickens', 'Frederic Raphael', 'Daniel Wallace']"
360,0.9999999999999998,0,"['crime', 'drama', 'music', 'mystery', 'comedy', 'adventure', 'biography']","['Mystery', 'Crime', 'Drama', 'Music', 'Adventure', 'Comedy', 'Biography']"
380,1.0,0,"['2004', '2010']","['2010', '2004']"
400,0,0.20833333333333331,Error,"['1986', '1987', '1984', '1985', '1982', '1983', '1989', '2011', '1953', '1991', '1992', '1994', '1997', '1996', '1999', '1973', '1971', '2002', '1977', '2000', '2006', '2007', '2004', '2009']"
420,1.0,0,"['2013', '1994', '2003', '2006', '1998', '2007', '2009', '2000', '2004', '1955', '2008', '2001']","['1994', '1998', '1955', '2003', '2000', '2001', '2006', '2007', '2004', '2008', '2009', '2013']"
440,1.0,0,"['1960', '1992', '1936', '1920', '2006', '1999', '1979', '1977', '2007', '1995', '1983', '2009', '2002', '1991', '1972', '1981', '2001']","['1991', '1920', '1992', '1995', '1983', '1979', '1981', '1977', '1960', '1972', '2002', '1999', '2001', '2006', '2007', '2009', '1936']"
460,0.9999999999999999,0,"['alyson_hannigan', 'jason_biggs', 'thomas_ian_nicholas', 'chris_klein', 'nicholas_hoult', 'hugh_grant']","['Chris Klein', 'Hugh Grant', 'Nicholas Hoult', 'Jason Biggs', 'Alyson Hannigan', 'Thomas Ian Nicholas']"
480,1.0,0,"['crime', 'drama', 'action']","['Action', 'Drama', 'Crime']"
500,0.9999999999999998,0,"['claude_stanush', 'philip_yordan', 'horace_mccoy', 'alf_sjöberg', 'david_dortort', 'robert_buckner', 'frank_burt', 'baynard_kendrick', 'richard_brooks', 'sinclair_lewis', 'thomas_t._flynn', 'pär_lagerkvist', 'don_mankiewicz']","['Don Mankiewicz', 'Thomas T. Flynn', 'Horace McCoy', 'Baynard Kendrick', 'Philip Yordan', 'Sinclair Lewis', 'David Dortort', 'Robert Buckner', 'Frank Burt', 'Claude Stanush', 'Richard Brooks', 'Alf Sjöberg', 'Pär Lagerkvist']"
520,0.9999999999999998,0,"['emilio_fernández', 'gary_sinise', 'elia_kazan', 'lewis_milestone', 'david_s._ward', 'john_ford', 'victor_fleming']","['Elia Kazan', 'David S. Ward', 'Gary Sinise', 'Victor Fleming', 'Emilio Fernández', 'Lewis Milestone', 'John Ford']"
540,1.0,0,"['action', 'documentary', 'western', 'horror', 'comedy']","['Action', 'Horror', 'Comedy', 'Documentary', 'Western']"
560,1.0,0,"['colm_feore', 'christian_slater', 'selma_blair', 'keke_palmer', 'ned_beatty', 'joan_crawford', 'fred_macmurray', 'david_morrissey', 'robert_loggia', 'don_rickles', 'meg_ryan', 'edward_kerr', 'billy_crudup', 'kim_cattrall', 'michael_sheen', 'christopher_reeve', 'william_h._macy']","['William H. Macy', 'Christopher Reeve', 'Michael Sheen', 'Joan Crawford', 'Colm Feore', 'Ned Beatty', 'Robert Loggia', 'Don Rickles', 'Edward Kerr', 'Meg Ryan', 'Selma Blair', 'David Morrissey', 'Keke Palmer', 'Fred MacMurray', 'Kim Cattrall', 'Billy Crudup', 'Christian Slater']"
580,1.0,0,"['2010', '1993']","['1993', '2010']"
600,1.0,0,"['action', 'drama', 'crime', 'war', 'history']","['Drama', 'Action', 'Crime', 'War', 'History']"
620,1.0,0,['2002'],['2002']
640,1.0,0,"['drama', 'biography', 'comedy', 'romance', 'horror']","['Drama', 'Romance', 'Horror', 'Comedy', 'Biography']"
660,0.9999999999999999,0,"['neil_armfield', 'joseph_mcgrath', 'dennis_hopper', 'tony_richardson', 'christian_marquand', 'robert_altman']","['Tony Richardson', 'Robert Altman', 'Neil Armfield', 'Dennis Hopper', 'Joseph McGrath', 'Christian Marquand']"
680,1.0,0,"['crime', 'drama', 'action', 'thriller', 'comedy']","['Action', 'Drama', 'Comedy', 'Thriller', 'Crime']"
700,0,0,Abstain,"['1986', '1948', '1992', '1982', '1994', '1979', '1999', '1965', '1974', '1967', '1971', '2002', '1988', '2005', '1976', '2011', '2010', '2013']"
720,1.0,0,['paolo_sorrentino'],['Paolo Sorrentino']
740,1.0,0,"['french', 'italian']","['French', 'Italian']"
760,0.9999999999999998,0,"['fay_weldon', 'david_cramer', 'barbara_wilson', 'shelly_gitlow', 'susan_seidelman', 'mark_r._burns', 'barry_strugatz']","['Susan Seidelman', 'Barbara Wilson', 'Barry Strugatz', 'Fay Weldon', 'David Cramer', 'Shelly Gitlow', 'Mark R. Burns']"
780,1.0000000000000002,0,"['carl_reiner', 'kevin_macdonald', 'edward_zwick', 'steve_miner', 'david_gordon_green', 'curtiss_clayton', 'gary_goldman', 'mike_figgis', 'stephen_daldry', 'david_lynch', 'harold_becker', 'arie_posin', 'jon_amiel', 'roland_emmerich', 'mel_brooks', 'wim_wenders', 'steven_spielberg', 'jonathan_kaplan', 'john_dahl', 'donald_petrie', 'doug_liman', 'don_bluth', 'wes_craven', 'jake_kasdan', 'jon_turteltaub']","['Wes Craven', 'Arie Posin', 'Steven Spielberg', 'Jon Turteltaub', 'Mike Figgis', 'Wim Wenders', 'John Dahl', 'Curtiss Clayton', 'David Lynch', 'Carl Reiner', 'Jonathan Kaplan', 'Steve Miner', 'Don Bluth', 'Edward Zwick', 'Donald Petrie', 'David Gordon Green', 'Kevin Macdonald', 'Doug Liman', 'Gary Goldman', 'Stephen Daldry', 'Roland Emmerich', 'Jake Kasdan', 'Mel Brooks', 'Harold Becker', 'Jon Amiel']"
800,1.0,0,['1968'],['1968']
820,0.9999999999999998,0,"['drama', 'war', 'thriller', 'mystery', 'comedy', 'adventure', 'horror']","['Mystery', 'Horror', 'Drama', 'Adventure', 'Comedy', 'War', 'Thriller']"
840,1.0,0,['dylan_thomas'],['Dylan Thomas']
860,0.9999999999999998,0,"['1992', '1997', '2013', '1994', '2006', '1999', '2010', '1958', '1989', '2002', '1993', '2014', '1978']","['1993', '1992', '1994', '1997', '1978', '1999', '1989', '2002', '2006', '2010', '2014', '1958', '2013']"
880,1.0,0,"['1980', '1977', '1978', '1970']","['1977', '1970', '1980', '1978']"
900,1.0,0,"['fantasy', 'musical', 'thriller', 'animation', 'western', 'mystery', 'comedy', 'horror']","['Mystery', 'Horror', 'Fantasy', 'Animation', 'Western', 'Comedy', 'Musical', 'Thriller']"
920,1.0,0,"['j._lee_thompson', 'george_marshall', 'john_guillermin']","['John Guillermin', 'George Marshall', 'J. Lee Thompson']"
940,1.0,0,"['2002', '1999']","['2002', '1999']"
960,1.0,0,"['neil_burger', 'jacques_tati', 'sylvain_chomet']","['Neil Burger', 'Sylvain Chomet', 'Jacques Tati']"
980,1.0,0,"['action', 'drama', 'comedy', 'music']","['Action', 'Drama', 'Comedy', 'Music']"
1000,1.0,0,"['2004', '1988', '1994', '2001']","['2001', '1988', '2004', '1994']"
1020,1.0,0,['french'],['French']
1040,0.9999999999999994,0,"['richard_attenborough', 'bruce_davison', 'kirk_douglas', 'eddie_albert', 'gene_wilder', 'hardy_krüger', 'kim_novak', 'wendell_corey', 'peter_finch', 'gary_cooper', 'bette_davis', 'joseph_cotten', 'cliff_robertson', 'richard_jaeckel', 'ben_johnson', 'cesar_romero', 'dean_martin', 'harrison_ford', 'james_stewart', 'lee_marvin', 'jack_palance', 'ursula_andress', 'rock_hudson', 'jim_brown', 'jeff_chandler', 'ida_lupino', 'joan_crawford', 'jean_hagen', 'ralph_meeker', 'dorothy_malone', 'burt_reynolds', 'anita_ekberg', 'laurene_landon', 'denise_darcel', 'catherine_deneuve', 'ernest_borgnine', 'paul_winfield', 'robert_strauss', 'frank_sinatra', 'martine_carol', 'peter_falk', 'burt_lancaster', 'vicki_frederick', 'charles_bronson']","['Cesar Romero', 'Jeff Chandler', 'Richard Jaeckel', 'Joan Crawford', 'Frank Sinatra', 'Ida Lupino', 'Gary Cooper', 'Burt Lancaster', 'Dean Martin', 'Ben Johnson', 'Jim Brown', 'Bruce Davison', 'Catherine Deneuve', 'Peter Falk', 'Dorothy Malone', 'Burt Reynolds', 'Kirk Douglas', 'Kim Novak', 'Hardy Krüger', 'Bette Davis', 'Anita Ekberg', 'Ernest Borgnine', 'Gene Wilder', 'Joseph Cotten', 'Lee Marvin', 'Cliff Robertson', 'Eddie Albert', 'Martine Carol', 'Rock Hudson', 'Jean Hagen', 'Charles Bronson', 'Robert Strauss', 'Paul Winfield', 'Peter Finch', 'Ralph Meeker', 'Vicki Frederick', 'Harrison Ford', 'Ursula Andress', 'Wendell Corey', 'Denise Darcel', 'James Stewart', 'Jack Palance', 'Laurene Landon', 'Richard Attenborough']"
1060,1.0,0,['persian'],['Persian']
