qid,correct,wrong,prediction,gt_label
20,0.75,0.5,"['peter_gamborg', 'line_kruse', 'nikolaj_lie_kaas', 'nico_schulz', 'mads_mikkelsen']","['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,0.25,0.5,"['hal_hartley', 'scott_hicks', 'david_schwimmer']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,1.0,0,"['1958', '1956']","['1956', '1958']"
80,1.0,0,"['fernando_meirelles', 'john_maybury', 'françois_girard']","['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0,0,Abstain,"['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0.25,"['action', 'drama', 'thriller', 'comedy', 'horror']","['Action', 'Drama', 'Horror', 'Comedy']"
180,1.0,0,"['1954', '1955']","['1955', '1954']"
200,0,0.9999999999999999,"['james_gordon_mason', 'peter_cushing', 'jennifer_huston', 'samantha_eggars', 'john_saxon', 'james_gosling']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
220,0.9999999999999999,0,"['thriller', 'action', 'horror', 'crime', 'drama', 'adventure']","['Horror', 'Crime', 'Drama', 'Adventure', 'Action', 'Thriller']"
240,0,0,Abstain,"['Mystery', 'Romance', 'Horror', 'Crime', 'Drama', 'Fantasy', 'Western', 'Action', 'Comedy', 'War', 'Thriller', 'Adventure']"
260,0.9230769230769229,0.23076923076923078,"['peter_sellers', 'lila_kedrova', 'herbert_lom', 'marlon_wayans', 'james_coburn', 'tom_hanks', 'joan_greenwood', 'susan_harrison', 'cecil_parker', 'anthony_quinn', 'irma_p._hall', 'martin_milner', 'alec_guinness', 'tony_curtis', 'burt_lancaster']","['Marlon Wayans', 'Herbert Lom', 'Joan Greenwood', 'Cecil Parker', 'Tom Hanks', 'Claudia Cardinale', 'Susan Harrison', 'Irma P. Hall', 'Burt Lancaster', 'Peter Sellers', 'Alec Guinness', 'Tony Curtis', 'Martin Milner']"
280,0,1.0,['Louis C.K.'],['Chris Rock']
300,0,0,Abstain,"['Ellen Page', 'Bernie Coulson', 'Bruce McDonald', 'Greg Calderone', 'Callum Keith Rennie', 'Hugh Dillon', 'Georgina Reilly']"
320,0.6666666666666666,0.3333333333333333,"['silvio_soldini', 'nanni_moretti', 'maria_sole_tognazzi']","['Maria Sole Tognazzi', 'Silvio Soldini', 'Carlo Verdone']"
340,0.9999999999999996,0,"['thomas_meehan', 'will_gluck', 'charles_dickens', 'josephine_humphreys', 'harold_gray', 'michael_wadleigh', 'whitley_strieber', 'alan_sillitoe', 'michael_crichton', 'terence_rattigan', 'john_august', 'malcolm_lowry', 'neville_smith', 'peter_mayle', 'ronald_harwood', 'daniel_wallace', 'shane_connaughton', 'guy_gallo', 'frederic_raphael', 'kelly_masterson', 'leslie_bricusse', 'carol_sobieski', 'bo_goldman']","['Leslie Bricusse', 'Neville Smith', 'Will Gluck', 'Whitley Strieber', 'Michael Wadleigh', 'Shane Connaughton', 'Thomas Meehan', 'Kelly Masterson', 'Malcolm Lowry', 'Guy Gallo', 'Josephine Humphreys', 'Ronald Harwood', 'Terence Rattigan', 'Carol Sobieski', 'John August', 'Harold Gray', 'Peter Mayle', 'Alan Sillitoe', 'Michael Crichton', 'Bo Goldman', 'Charles Dickens', 'Frederic Raphael', 'Daniel Wallace']"
360,0.42857142857142855,0.42857142857142855,"['comedy', 'thriller', 'adventure', 'action', 'romance', 'drama']","['Mystery', 'Crime', 'Drama', 'Music', 'Adventure', 'Comedy', 'Biography']"
380,1.0,0,"['2010', '2004']","['2010', '2004']"
400,0.08333333333333333,0,"['1994', '1996']","['1986', '1987', '1984', '1985', '1982', '1983', '1989', '2011', '1953', '1991', '1992', '1994', '1997', '1996', '1999', '1973', '1971', '2002', '1977', '2000', '2006', '2007', '2004', '2009']"
420,0.16666666666666666,0,"['1998', '2000']","['1994', '1998', '1955', '2003', '2000', '2001', '2006', '2007', '2004', '2008', '2009', '2013']"
440,0.11764705882352941,0.1764705882352941,"['1986', '1987', '1992', '1996', '1991']","['1991', '1920', '1992', '1995', '1983', '1979', '1981', '1977', '1960', '1972', '2002', '1999', '2001', '2006', '2007', '2009', '1936']"
460,0,1.3333333333333333,"['daniel_craig', 'jaden_smith', 'eddie_deezen', 'tom_hanks', 'dakota_blue_richards', 'nicole_kidman', 'nona_gaye', 'will_smith']","['Chris Klein', 'Hugh Grant', 'Nicholas Hoult', 'Jason Biggs', 'Alyson Hannigan', 'Thomas Ian Nicholas']"
480,1.0,0,"['action', 'crime', 'drama']","['Action', 'Drama', 'Crime']"
500,0,0.07692307692307693,['frantisek_vacha'],"['Don Mankiewicz', 'Thomas T. Flynn', 'Horace McCoy', 'Baynard Kendrick', 'Philip Yordan', 'Sinclair Lewis', 'David Dortort', 'Robert Buckner', 'Frank Burt', 'Claude Stanush', 'Richard Brooks', 'Alf Sjöberg', 'Pär Lagerkvist']"
520,0,0.14285714285714285,['alfred_hitchcock'],"['Elia Kazan', 'David S. Ward', 'Gary Sinise', 'Victor Fleming', 'Emilio Fernández', 'Lewis Milestone', 'John Ford']"
540,1.0,0,"['action', 'horror', 'comedy', 'western', 'documentary']","['Action', 'Horror', 'Comedy', 'Documentary', 'Western']"
560,0.9411764705882354,0,"['colm_feore', 'ned_beatty', 'kim_cattrall', 'selma_blair', 'michael_sheen', 'robert_loggia', 'fred_macmurray', 'don_rickles', 'meg_ryan', 'edward_kerr', 'david_morrissey', 'joan_crawford', 'christian_slater', 'keke_palmer', 'christopher_reeve', 'william_h._macy']","['William H. Macy', 'Christopher Reeve', 'Michael Sheen', 'Joan Crawford', 'Colm Feore', 'Ned Beatty', 'Robert Loggia', 'Don Rickles', 'Edward Kerr', 'Meg Ryan', 'Selma Blair', 'David Morrissey', 'Keke Palmer', 'Fred MacMurray', 'Kim Cattrall', 'Billy Crudup', 'Christian Slater']"
580,0,1.5,"['1995', '2003', '1999']","['1993', '2010']"
600,1.0,0,"['history', 'action', 'drama', 'war', 'crime']","['Drama', 'Action', 'Crime', 'War', 'History']"
620,0,1.0,['2005'],['2002']
640,0.2,0,['drama'],"['Drama', 'Romance', 'Horror', 'Comedy', 'Biography']"
660,0.9999999999999999,0,"['tony_richardson', 'neil_armfield', 'dennis_hopper', 'robert_altman', 'christian_marquand', 'joseph_mcgrath']","['Tony Richardson', 'Robert Altman', 'Neil Armfield', 'Dennis Hopper', 'Joseph McGrath', 'Christian Marquand']"
680,0.8,0,"['drama', 'crime', 'comedy', 'action']","['Action', 'Drama', 'Comedy', 'Thriller', 'Crime']"
700,0,0,Abstain,"['1986', '1948', '1992', '1982', '1994', '1979', '1999', '1965', '1974', '1967', '1971', '2002', '1988', '2005', '1976', '2011', '2010', '2013']"
720,1.0,2.0,"['piero_silvestri', 'paolo_sorrentino', 'umberto_contarello']",['Paolo Sorrentino']
740,0,0.5,['English'],"['French', 'Italian']"
760,0,0.14285714285714285,['james_l._brooks'],"['Susan Seidelman', 'Barbara Wilson', 'Barry Strugatz', 'Fay Weldon', 'David Cramer', 'Shelly Gitlow', 'Mark R. Burns']"
780,0,0.04,['john_huston'],"['Wes Craven', 'Arie Posin', 'Steven Spielberg', 'Jon Turteltaub', 'Mike Figgis', 'Wim Wenders', 'John Dahl', 'Curtiss Clayton', 'David Lynch', 'Carl Reiner', 'Jonathan Kaplan', 'Steve Miner', 'Don Bluth', 'Edward Zwick', 'Donald Petrie', 'David Gordon Green', 'Kevin Macdonald', 'Doug Liman', 'Gary Goldman', 'Stephen Daldry', 'Roland Emmerich', 'Jake Kasdan', 'Mel Brooks', 'Harold Becker', 'Jon Amiel']"
800,0,0,Abstain,['1968']
820,0.2857142857142857,0,"['drama', 'war']","['Mystery', 'Horror', 'Drama', 'Adventure', 'Comedy', 'War', 'Thriller']"
840,0,3.0,"['james_broderick', 'jane_kirkpatrick', 'james_cromwell']",['Dylan Thomas']
860,0.15384615384615385,0.38461538461538464,"['2004', '1974', '1998', '1992', '1989', '1995', '2005']","['1993', '1992', '1994', '1997', '1978', '1999', '1989', '2002', '2006', '2010', '2014', '1958', '2013']"
880,0,0,Abstain,"['1977', '1970', '1980', '1978']"
900,1.0,0,"['comedy', 'fantasy', 'thriller', 'animation', 'musical', 'mystery', 'horror', 'western']","['Mystery', 'Horror', 'Fantasy', 'Animation', 'Western', 'Comedy', 'Musical', 'Thriller']"
920,0,0.3333333333333333,['reggie_davis'],"['John Guillermin', 'George Marshall', 'J. Lee Thompson']"
940,0,1.0,"['1998', '2000']","['2002', '1999']"
960,0.3333333333333333,0.3333333333333333,"['jacques_tati', 'steven_soderbergh']","['Neil Burger', 'Sylvain Chomet', 'Jacques Tati']"
980,0.25,0.25,"['drama', 'horror']","['Action', 'Drama', 'Comedy', 'Music']"
1000,0.75,0,"['2004', '1994', '2001']","['2001', '1988', '2004', '1994']"
1020,0,1.0,['en'],['French']
