qid,prediction,gt_label
WebQTest-31,['Glasgow'],[None]
WebQTest-54,Abstain,['Nazi Germany']
WebQTest-76,"['Portrait of a Young Fiancée', 'St. Jerome in the Wilderness', 'Virgin of the Rocks', 'Madonna of the Carnation', 'Sala delle Asse', 'Annunciation', 'The Battle of Anghiari', 'Mona Lisa', 'Ginevra de\' Benci', 'Vitruvian Man', 'Madonna of Laroque', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Medusa', 'Adoration of the Magi', 'Madonna of the Yarnwinder', 'Benois Madonna', 'Madonna Litta', 'The Last Supper', 'Portrait of a Musician', 'La belle ferronnière', 'Leda and the Swan', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Bacchus', 'Portrait of a man in red chalk', 'Salvator Mundi', 'The Virgin and Child with St. Anne', 'Lady with an Ermine', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Madonna and Child with St Joseph', 'Leonardo\'s horse', 'The Holy Infants Embracing', 'Horse and Rider', 'Portrait of Isabella d\'Este']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,"['Haitian Creole', 'Spanish Language', 'Lucumi Language']","['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Lithuania', 'Latvia', 'Estonia']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Fender Stratocaster', 'Rickenbacker 360/12']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Alternating current', 'Neon lamp', 'Tesla coil', 'Three-phase electric power', 'Induction motor', 'Remote control', 'Wireless telegraphy']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
