qid,prediction,gt_label
WebQTest-31,Error,[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['g.120vt1gz', 'g.1224tf0c', 'Medusa', 'Madonna of Laroque', 'g.12314dm1', 'Sala delle Asse', ""Leonardo's horse"", 'Salvator Mundi', 'Portrait of a man in red chalk', ""Ginevra de' Benci"", 'St. Jerome in the Wilderness', 'g.1213jb_b', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Mona Lisa', 'The Last Supper', 'Lady with an Ermine', 'Adoration of the Magi', 'The Holy Infants Embracing', 'g.121wt37c', 'Madonna and Child with St Joseph', 'Drapery for a Seated Figure', 'Virgin of the Rocks', 'g.12215rxg', 'St. John the Baptist', 'g.121yh91r', 'Madonna Litta', 'Portrait of a Young Fiancée', 'The Virgin and Child with St. Anne', 'Madonna of the Yarnwinder', 'Madonna of the Carnation', 'The Virgin and Child with St Anne and St John the Baptist', 'Benois Madonna', 'Horse and Rider', 'g.1239jd9p', ""Portrait of Isabella d'Este"", 'Bacchus', 'Leda and the Swan', 'Vitruvian Man', 'La belle ferronnière', 'The Baptism of Christ', 'Head of a Woman', 'Annunciation', 'g.1219sb0g', 'Portrait of a Musician']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,['Spanish Language'],"['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Lithuania', 'Estonia', 'Latvia']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Rickenbacker 360/12', 'Fender Stratocaster']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Remote control', 'Neon lamp', 'Wireless telegraphy', 'Alternating current', 'Three-phase electric power', 'Induction motor', 'Tesla coil']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
