qid,prediction,gt_label
WebQTest-31,['Glasgow'],[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'Salvator Mundi', 'St. John the Baptist', 'Bacchus', 'Lady with an Ermine', 'Sala delle Asse', 'The Last Supper', ""Portrait of Isabella d'Este"", 'Madonna of Laroque', 'Medusa', 'Madonna of the Carnation', 'g.12314dm1', 'Horse and Rider', 'Leda and the Swan', 'Annunciation', 'Madonna Litta', 'g.1239jd9p', 'Madonna and Child with St Joseph', 'Mona Lisa', 'g.1213jb_b', 'The Baptism of Christ', 'g.121wt37c', 'Portrait of a man in red chalk', 'The Virgin and Child with St Anne and St John the Baptist', 'g.120vt1gz', ""Ginevra de' Benci"", 'g.1219sb0g', 'Benois Madonna', 'The Holy Infants Embracing', 'g.1224tf0c', 'St. Jerome in the Wilderness', 'Adoration of the Magi', 'g.121yh91r', 'Virgin of the Rocks', 'Lucan portrait of Leonardo da Vinci', 'Virgin of the Rocks', 'The Virgin and Child with St. Anne', 'Drapery for a Seated Figure', 'La belle ferronnière', 'Vitruvian Man', 'Head of a Woman', ""Leonardo's horse"", 'g.12215rxg', 'The Battle of Anghiari', 'Portrait of a Musician']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,['Spanish Language'],"['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Lithuania', 'Estonia', 'Latvia']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Rickenbacker 360/12', 'Fender Stratocaster']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Alternating current', 'Three-phase electric power', 'Tesla coil', 'Wireless telegraphy', 'Neon lamp', 'Induction motor', 'Remote control']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1966', '1970', '1983']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['The Missing', 'Grand Theft Auto', 'The Dark Tower', 'Jay-Z: Made in America', 'A Beautiful Mind', 'Apollo 13', 'Frost/Nixon', 'Night Shift', 'Splash', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Ransom', 'The Dilemma', 'The Da Vinci Code', 'EDtv', 'Cocoon', 'Parenthood', 'Gung Ho', 'In the Heart of the Sea', 'Backdraft', 'Presidential Reunion', 'The Paper', 'Rush', 'Angels & Demons', 'Cinderella Man', 'Cotton Candy', 'Far and Away', 'Inferno', 'Willow']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Utah Jazz', 'Cleveland Cavaliers', 'Chicago Bulls', 'Milwaukee Bucks']","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['Washington', 'Cascade Range', 'Skamania County', 'United States of America', 'North America']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,"['Turkish Language', 'Zaza language', 'Ladino Language', 'Arabic Language', 'Kurdish languages']","['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['Kansas', 'Illinois', 'Iowa', 'North Dakota', 'Michigan', 'Minnesota', 'Missouri', 'Ohio', 'Nebraska', 'South Dakota', 'Indiana', 'Wisconsin']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Jamaican Creole English', 'Bribri', 'Spanish', 'Limonese Creole', 'Spanish']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,['Football'],['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Butters Stotch', 'Kenny McCormick', 'Eric Cartman', 'Stan Marsh', 'Kyle Broflovski']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Lorraine Motel'],['Memphis']
WebQTest-680,"['Manchester City', 'Independent Reserve', 'Atlético Madrid', 'Independiente']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Norway', 'Film Producer', 'Scientist', 'Ethnographer', 'Cinematographer', 'Adventurer', 'Film director', 'Kon-Tiki: Across the Pacific in a Raft', 'Aku Aku', 'In the Footsteps of Adam']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,Error,"['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,Error,"['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,Error,['World War II']
WebQTest-830,"['Reading', 'Wyomissing']",['Reading']
WebQTest-857,"['Georgia', 'Alabama']","['Georgia', 'Alabama']"
WebQTest-881,"['The Killing Room', ""Ball Don't Lie"", 'Garfield: The Movie', 'Underclassman', 'Bobby', 'Goal II: Living the Dream', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'Weapons', 'Drumline: A New Beat', 'A Very School Gyrls Holla-Day', 'Even Money', 'Drumline', 'American Son', 'Monster House', 'Shall We Dance?', 'Chiraq', 'Roll Bounce', 'Men in Black II', 'The Adventures of Brer Rabbit']","['Chiraq', 'Garfield: The Movie', 'Even Money', 'American Son', 'Men in Black II', 'Shall We Dance?', ""Ball Don't Lie"", 'The Killing Room', 'Weapons', 'Underclassman', 'Roll Bounce', 'Monster House', 'Goal II: Living the Dream', 'Drumline', 'Bobby', ""Love Don't Cost a Thing"", 'Day of the Dead', 'Whatever It Takes', 'The Adventures of Brer Rabbit', 'A Very School Gyrls Holla-Day', 'Drumline: A New Beat']"
WebQTest-903,['Anatolia'],"['Belgium', 'Bulgaria', 'Bosnia and Herzegovina', 'Northern Cyprus', 'Turkey', 'Germany', 'Kazakhstan', 'Republic of Kosovo', 'Netherlands', 'Norway', 'Syria', 'United Kingdom', 'United States of America', 'Iraq', 'Canada', 'Sweden', 'France', 'Algeria', 'Austria', 'Azerbaijan', 'Kyrgyzstan', 'Denmark']"
WebQTest-929,"['Richard R. Reed', 'Frank O. McCord', 'John C. Lester', 'J. Calvin Jones', 'John B. Kennedy', 'James R. Crowe']","['John C. Lester', 'John B. Kennedy', 'James R. Crowe', 'Frank O. McCord', 'Richard R. Reed', 'J. Calvin Jones']"
WebQTest-957,"['French', 'English Language', 'Sioux language']","['English Language', 'Sioux language', 'French']"
WebQTest-979,['Barbadian dollar'],['Barbadian dollar']
WebQTest-1002,"['Michael Gambon', 'Richard Harris', 'Toby Regbo']","['Richard Harris', 'Michael Gambon', 'Toby Regbo', 'Dane Farwell']"
WebQTest-1028,"['Christian Bale', 'Nick Stahl', 'Dalton Abbott', 'Edward Furlong']","['Christian Bale', 'Edward Furlong', 'Michael Edwards', 'Nick Stahl', 'Dalton Abbott']"
WebQTest-1050,Error,['Meg Griffin']
WebQTest-1077,['Russian Language'],"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']"
WebQTest-1099,['Brazil'],['Brazil national football team']
WebQTest-1121,"['United we stand, divided we fall']","['United we stand, divided we fall']"
WebQTest-1149,"['2009-04-23', '2010-07-10']",[None]
WebQTest-1177,['Chula Vista High School'],['Chula Vista High School']
WebQTest-1204,['Four Corners'],['Four Corners']
WebQTest-1230,"['Canterbury Museum, Christchurch', 'Ferrymead Heritage Park', 'Lyttelton Timeball Station', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Christchurch Botanic Gardens', 'TranzAlpine', 'International Antarctic Centre', 'Willowbank Wildlife Reserve, Christchurch', 'Cathedral Square, Christchurch']","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']"
WebQTest-1252,Error,['Miranda Otto']
WebQTest-1275,['Actor'],['Actor']
WebQTest-1300,['Fulham'],['Fulham']
