qid,prediction,gt_label
3998,True,True
4000,True,True
4171,True,True
4185,Abstain,True
4367,True,True
4368,True,True
4501,True,True
4510,Abstain,True
4645,True,True
4891,Abstain,True
4939,Abstain,True
4957,True,True
4971,True,True
4999,True,True
5052,Abstain,True
5124,True,True
5155,False,True
5156,False,True
5165,False,True
5186,Error,True
5220,Abstain,True
5244,True,True
5251,Abstain,True
5273,True,True
5319,True,True
5325,True,True
5327,True,True
5341,Abstain,True
5374,Abstain,True
5385,Abstain,True
5422,True,True
5485,Abstain,True
5540,Abstain,True
5589,Abstain,True
5593,Abstain,True
5663,False,False
5740,False,False
5788,Abstain,False
5825,False,False
5913,False,False
5924,Abstain,False
5944,False,False
5946,False,False
6353,False,False
6360,Abstain,False
6378,Abstain,False
6417,False,False
6432,False,False
6434,False,False
6438,False,False
6440,Abstain,False
6485,False,False
6514,Abstain,False
6563,False,False
6666,False,False
6697,False,False
6761,Abstain,False
6771,False,False
6803,False,False
6811,False,False
6815,False,False
6842,Abstain,False
6848,False,False
6857,False,False
6914,False,False
6928,Abstain,False
6960,Abstain,False
6985,False,False
6988,False,False
6992,False,False
7055,Abstain,False
7062,Abstain,False
10143,False,False
10182,Abstain,False
10206,Abstain,False
11786,False,True
11869,False,True
11897,True,True
11925,Abstain,True
11962,Abstain,True
11968,True,True
12733,Abstain,True
12741,False,True
12784,True,True
12787,Abstain,True
12799,Abstain,True
12803,True,True
12807,Abstain,True
12815,False,True
12817,True,True
12868,False,False
12892,Abstain,False
12895,False,False
12901,False,False
12924,Abstain,False
12926,False,False
12938,Abstain,False
12942,False,False
12972,False,False
12989,Abstain,False
