3998,5,0,0,c
4000,5,0,0,c
4368,5,0,0,c
4501,5,0,0,c
4891,4,0,1,c
4957,3,2,0,c
4971,5,0,0,c
4999,5,0,0,c
5124,5,0,0,c
5220,3,0,2,c
5273,5,0,0,c
5319,5,0,0,c
5325,3,0,2,c
5327,5,0,0,c
5422,5,0,0,c
5485,4,0,1,c
5663,5,0,0,c
5740,5,0,0,c
5788,3,0,2,c
5825,5,0,0,c
5944,5,0,0,c
5946,5,0,0,c
6360,4,0,1,c
6417,4,0,1,c
6432,5,0,0,c
6438,5,0,0,c
6485,5,0,0,c
6771,5,0,0,c
6803,5,0,0,c
6815,4,0,1,c
6857,5,0,0,c
6985,5,0,0,c
6988,3,0,2,c
10143,5,0,0,c
11897,5,0,0,c
11962,3,1,1,c
11968,4,1,0,c
12733,4,0,1,c
12807,3,0,2,c
12815,2,3,0,w
12817,5,0,0,c
12868,5,0,0,c
12892,2,1,2,a
12901,5,0,0,c
12926,5,0,0,c
12942,5,0,0,c
12972,4,1,0,c
12989,2,0,3,a
4367,1,4,0,w
4645,4,1,0,c
5155,3,2,0,c
5156,0,4,1,w
5165,0,5,0,w
5593,1,1,3,a
6563,1,2,2,a
6697,4,1,0,c
6928,0,1,4,a
11786,0,5,0,w
11869,0,5,0,w
12741,0,4,1,w
4171,4,0,1,c
4185,0,2,3,a
4510,1,1,3,a
4939,1,1,3,a
5052,0,0,5,a
5186,0,0,5,a
5244,4,0,1,c
5251,0,0,5,a
5341,0,0,5,a
5374,0,0,5,a
5385,2,1,2,a
5540,0,2,3,a
5589,0,1,4,a
5913,3,1,1,c
5924,0,0,5,a
6353,2,0,3,a
6378,0,1,4,a
6434,3,0,2,c
6440,2,0,3,a
6514,0,0,5,a
6666,4,0,1,c
6761,3,0,2,c
6811,2,0,3,a
6842,0,0,5,a
6848,4,0,1,c
6914,3,0,2,c
6960,0,0,5,a
6992,4,0,1,c
7055,3,0,2,c
7062,1,0,4,a
10182,3,0,2,c
10206,1,2,2,a
11925,2,1,2,a
12784,2,1,2,a
12787,0,0,5,a
12799,1,0,4,a
12803,3,1,1,c
12895,4,0,1,c
12924,0,0,5,a
12938,1,1,3,a
