3998,3,0,0,c
4000,3,0,0,c
4171,2,0,1,c
4368,3,0,0,c
4501,3,0,0,c
4645,3,0,0,c
4891,2,0,1,c
4971,3,0,0,c
4999,3,0,0,c
5124,2,1,0,c
5155,2,1,0,c
5220,2,0,1,c
5244,1,1,1,a
5273,3,0,0,c
5319,3,0,0,c
5327,3,0,0,c
5422,3,0,0,c
5485,2,0,1,c
5593,2,1,0,c
5663,3,0,0,c
5740,3,0,0,c
5788,2,0,1,c
5825,3,0,0,c
5944,3,0,0,c
5946,3,0,0,c
6353,1,1,1,a
6360,3,0,0,c
6432,3,0,0,c
6434,3,0,0,c
6438,3,0,0,c
6485,3,0,0,c
6666,3,0,0,c
6697,3,0,0,c
6761,1,1,1,a
6771,3,0,0,c
6803,3,0,0,c
6815,3,0,0,c
6848,2,0,1,c
6857,3,0,0,c
6985,3,0,0,c
6992,3,0,0,c
7055,3,0,0,c
10143,3,0,0,c
10182,2,0,1,c
11897,3,0,0,c
11962,3,0,0,c
11968,3,0,0,c
12733,3,0,0,c
12799,1,0,2,a
12817,3,0,0,c
12868,3,0,0,c
12895,2,0,1,c
12901,3,0,0,c
12926,3,0,0,c
12942,3,0,0,c
4185,0,2,1,w
4367,1,2,0,w
4510,0,1,2,a
4957,0,3,0,w
5165,0,3,0,w
5385,2,1,0,c
5540,0,2,1,w
5913,2,1,0,c
6563,0,3,0,w
10206,0,1,2,a
11786,0,3,0,w
11869,1,1,1,a
11925,2,1,0,c
12741,0,3,0,w
12784,0,2,1,w
12803,0,3,0,w
12815,1,2,0,w
12892,1,1,1,a
12938,1,1,1,a
12972,2,1,0,c
4939,0,2,1,w
5052,0,0,3,a
5156,0,2,1,w
5186,0,0,3,a
5251,0,1,2,a
5325,0,0,3,a
5341,2,0,1,c
5374,0,0,3,a
5589,0,0,3,a
5924,0,0,3,a
6378,1,0,2,a
6417,2,0,1,c
6440,1,0,2,a
6514,0,0,3,a
6811,0,0,3,a
6842,1,0,2,a
6914,2,0,1,c
6928,1,0,2,a
6960,0,0,3,a
6988,1,0,2,a
7062,1,0,2,a
12787,0,0,3,a
12807,1,0,2,a
12924,0,0,3,a
12989,1,0,2,a
