3998,5,0,0,c
4000,5,0,0,c
4171,4,0,1,c
4367,2,3,0,w
4368,5,0,0,c
4501,5,0,0,c
4645,4,0,1,c
4957,2,3,0,w
4971,4,0,1,c
4999,5,0,0,c
5124,4,1,0,c
5244,2,2,1,a
5273,5,0,0,c
5319,5,0,0,c
5325,1,0,4,a
5327,5,0,0,c
5422,5,0,0,c
5663,5,0,0,c
5740,5,0,0,c
5825,5,0,0,c
5913,3,1,1,c
5944,5,0,0,c
5946,5,0,0,c
6353,2,1,2,a
6417,4,0,1,c
6432,4,0,1,c
6434,5,0,0,c
6438,5,0,0,c
6485,5,0,0,c
6563,1,4,0,w
6666,5,0,0,c
6697,5,0,0,c
6771,5,0,0,c
6803,4,0,1,c
6811,1,0,4,a
6815,5,0,0,c
6848,4,0,1,c
6857,4,0,1,c
6914,3,0,2,c
6985,5,0,0,c
6988,2,0,3,a
6992,5,0,0,c
10143,4,0,1,c
11897,5,0,0,c
11968,5,0,0,c
12784,1,2,2,a
12803,2,3,0,w
12817,5,0,0,c
12868,5,0,0,c
12895,4,0,1,c
12901,5,0,0,c
12926,5,0,0,c
12942,5,0,0,c
12972,3,2,0,c
5155,2,3,0,w
5156,0,3,2,w
5165,0,5,0,w
11786,0,5,0,w
11869,2,2,1,a
12741,0,5,0,w
12815,2,3,0,w
4185,0,3,2,w
4510,0,1,4,a
4891,3,0,2,c
4939,0,2,3,a
5052,0,0,5,a
5186,0,0,5,a
5220,3,0,2,c
5251,0,1,4,a
5341,2,0,3,a
5374,0,0,5,a
5385,3,1,1,c
5485,2,0,3,a
5540,0,2,3,a
5589,0,0,5,a
5593,2,1,2,a
5788,2,0,3,a
5924,0,0,5,a
6360,3,0,2,c
6378,1,0,4,a
6440,1,0,4,a
6514,0,0,5,a
6761,2,1,2,a
6842,1,0,4,a
6928,1,0,4,a
6960,0,0,5,a
7055,3,0,2,c
7062,1,0,4,a
10182,2,0,3,a
10206,0,1,4,a
11925,2,1,2,a
11962,3,0,2,c
12733,4,0,1,c
12787,0,0,5,a
12799,1,0,4,a
12807,2,0,3,a
12892,2,1,2,a
12924,0,1,4,a
12938,1,1,3,a
12989,1,0,4,a
