qid,correct,wrong,prediction,gt_label
20,1.0,0,"['ulrich_thomsen', 'mads_mikkelsen', 'nikolaj_lie_kaas', 'line_kruse']","['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,1.0,0,"['jeffrey_friedman', 'todd_field', 'hal_hartley', 'rob_epstein']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,1.0,0,"['1958', '1956']","['1956', '1958']"
80,1.0,0,"['john_maybury', 'françois_girard', 'fernando_meirelles']","['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0.9999999999999998,0,"[1986, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011]","['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0,"['horror', 'drama', 'comedy', 'action']","['Action', 'Drama', 'Horror', 'Comedy']"
140,0.9591836734693885,0,"['gillian_armstrong', 'robert_redford', 'm._night_shyamalan', 'michael_almereyda', 'roger_spottiswoode', 'laurence_olivier', 'sean_penn', 'tony_richardson', 'robert_rodriguez', 'grigori_kozintsev', 'steve_miner', 'tim_burstall', 'kenneth_branagh', 'randall_wallace', 'brian_helgeland', 'peter_weir', 'jeff_stanzler', 'jarmo_lampela', 'adrian_grunberg', 'nick_park', 'george_ogilvie', 'george_miller', 'nancy_meyers', 'anthony_minghella', 'franco_zeffirelli', 'wim_wenders', 'robert_zemeckis', 'luis_mandoki', 'john_gielgud', 'jean_renoir', 'nick_cassavetes', 'pen_densham', 'roland_emmerich', 'jodie_foster', 'peter_lord', 'mark_rydell', 'mel_gibson', 'phil_joanou', 'dean_semler', 'ron_howard', 'graham_baker', 'richard_donner', 'roger_donaldson', 'john_badham', 'barry_levinson', 'martin_campbell', 'gillies_mackinnon']","['Michael Almereyda', 'Adrian Grunberg', 'Roland Emmerich', 'Gillies MacKinnon', 'George Ogilvie', 'Peter Weir', 'John Badham', 'Tim Burstall', 'Sean Penn', 'Wim Wenders', 'Richard Donner', 'Roger Spottiswoode', 'Dean Semler', 'Barry Levinson', 'Jodie Foster', 'Mark Rydell', 'Jean Renoir', 'M. Night Shyamalan', 'Nick Cassavetes', 'Brian Helgeland', 'Tony Richardson', 'Nick Park', 'Luis Mandoki', 'Steve Miner', 'Robert Zemeckis', 'Gillian Armstrong', 'Franco Zeffirelli', 'Laurence Olivier', 'Ron Howard', 'John Gielgud', 'Pen Densham', 'Anthony Minghella', 'Peter Lord', 'Nancy Meyers', 'Lewis Milestone', 'Randall Wallace', 'Robert Rodriguez', 'Robert Towne', 'Jarmo Lampela', 'Martin Campbell', 'George Miller', 'Jeff Stanzler', 'Graham Baker', 'Robert Redford', 'Mel Gibson', 'Grigori Kozintsev', 'Roger Donaldson', 'Kenneth Branagh', 'Phil Joanou']"
160,0.08333333333333333,0,['ken_shapiro'],"['Jay Sandrich', 'Peter Hewitt', 'Michael Ritchie', 'John Landis', 'William Friedkin', 'Stephen Herek', 'Ken Shapiro', 'Harold Ramis', 'George Roy Hill', 'Stephen Kessler', 'John Carpenter', 'Colin Higgins']"
180,1.0,0,"['1955', '1954']","['1955', '1954']"
200,0.9999999999999999,0,"['terence_stamp', 'vincent_spano', 'alain_delon', 'rebecca_de_mornay', 'brigitte_bardot', 'jane_fonda']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
220,0.9999999999999999,0,"['adventure', 'thriller', 'action', 'crime', 'drama', 'horror']","['Horror', 'Crime', 'Drama', 'Adventure', 'Action', 'Thriller']"
240,1.0,0,"['thriller', 'adventure', 'action', 'western', 'fantasy', 'romance', 'crime', 'drama', 'war', 'comedy', 'horror', 'mystery']","['Mystery', 'Romance', 'Horror', 'Crime', 'Drama', 'Fantasy', 'Western', 'Action', 'Comedy', 'War', 'Thriller', 'Adventure']"
