qid,correct,wrong,prediction,gt_label
20,0,0,Abstain,"['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,1.0,0,"['hal_hartley', 'jeffrey_friedman', 'todd_field', 'rob_epstein']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,1.0,0,"['1958', '1956']","['1956', '1958']"
80,1.0,0,"['john_maybury', 'fernando_meirelles', 'françois_girard']","['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0.9999999999999998,0,"['2008', '2004', '2002', '2000', '2007', '1999', '2003', '2006', '1986', '2011', '2001', '2005', '2009']","['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0,"['comedy', 'horror', 'drama', 'action']","['Action', 'Drama', 'Horror', 'Comedy']"
140,1.0000000000000007,0,"['tim_burstall', 'peter_weir', 'tony_richardson', 'sean_penn', 'gillies_mackinnon', 'anthony_minghella', 'franco_zeffirelli', 'phil_joanou', 'robert_zemeckis', 'jeff_stanzler', 'richard_donner', 'mel_gibson', 'roland_emmerich', 'john_gielgud', 'peter_lord', 'adrian_grunberg', 'lewis_milestone', 'jean_renoir', 'barry_levinson', 'grigori_kozintsev', 'jodie_foster', 'george_miller', 'michael_almereyda', 'roger_spottiswoode', 'george_ogilvie', 'luis_mandoki', 'wim_wenders', 'nancy_meyers', 'gillian_armstrong', 'pen_densham', 'robert_redford', 'm._night_shyamalan', 'robert_towne', 'mark_rydell', 'john_badham', 'steve_miner', 'ron_howard', 'nick_park', 'jarmo_lampela', 'nick_cassavetes', 'martin_campbell', 'roger_donaldson', 'dean_semler', 'randall_wallace', 'kenneth_branagh', 'graham_baker', 'laurence_olivier', 'robert_rodriguez', 'brian_helgeland']","['Michael Almereyda', 'Adrian Grunberg', 'Roland Emmerich', 'Gillies MacKinnon', 'George Ogilvie', 'Peter Weir', 'John Badham', 'Tim Burstall', 'Sean Penn', 'Wim Wenders', 'Richard Donner', 'Roger Spottiswoode', 'Dean Semler', 'Barry Levinson', 'Jodie Foster', 'Mark Rydell', 'Jean Renoir', 'M. Night Shyamalan', 'Nick Cassavetes', 'Brian Helgeland', 'Tony Richardson', 'Nick Park', 'Luis Mandoki', 'Steve Miner', 'Robert Zemeckis', 'Gillian Armstrong', 'Franco Zeffirelli', 'Laurence Olivier', 'Ron Howard', 'John Gielgud', 'Pen Densham', 'Anthony Minghella', 'Peter Lord', 'Nancy Meyers', 'Lewis Milestone', 'Randall Wallace', 'Robert Rodriguez', 'Robert Towne', 'Jarmo Lampela', 'Martin Campbell', 'George Miller', 'Jeff Stanzler', 'Graham Baker', 'Robert Redford', 'Mel Gibson', 'Grigori Kozintsev', 'Roger Donaldson', 'Kenneth Branagh', 'Phil Joanou']"
160,0.08333333333333333,0,['ken_shapiro'],"['Jay Sandrich', 'Peter Hewitt', 'Michael Ritchie', 'John Landis', 'William Friedkin', 'Stephen Herek', 'Ken Shapiro', 'Harold Ramis', 'George Roy Hill', 'Stephen Kessler', 'John Carpenter', 'Colin Higgins']"
180,1.0,0,"['1954', '1955']","['1955', '1954']"
200,0.9999999999999999,0,"['brigitte_bardot', 'vincent_spano', 'jane_fonda', 'alain_delon', 'terence_stamp', 'rebecca_de_mornay']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
