qid,correct,wrong,prediction,gt_label
20,0.75,0,"['nikolaj_lie_kaas', 'line_kruse', 'mads_mikkelsen']","['Mads Mikkelsen', 'Ulrich Thomsen', 'Line Kruse', 'Nikolaj Lie Kaas']"
40,1.0,0,"['hal_hartley', 'jeffrey_friedman', 'todd_field', 'rob_epstein']","['Jeffrey Friedman', 'Rob Epstein', 'Todd Field', 'Hal Hartley']"
60,1.0,0,"['1958', '1956']","['1956', '1958']"
80,1.0,0,"['françois_girard', 'john_maybury', 'fernando_meirelles']","['John Maybury', 'François Girard', 'Fernando Meirelles']"
100,0.9999999999999998,0,"['2003', '2001', '2008', '2004', '2002', '2009', '1999', '2000', '2006', '1986', '2005', '2007', '2011']","['1986', '1999', '2002', '2003', '2000', '2001', '2006', '2007', '2004', '2005', '2008', '2009', '2011']"
120,1.0,0,"['drama', 'horror', 'comedy', 'action']","['Action', 'Drama', 'Horror', 'Comedy']"
140,0.89795918367347,0,"['pen_densham', 'jean_renoir', 'brian_helgeland', 'john_gielgud', 'steve_miner', 'laurence_olivier', 'richard_donner', 'graham_baker', 'm._night_shyamalan', 'mel_gibson', 'robert_rodriguez', 'anthony_minghella', 'tony_richardson', 'nick_park', 'roland_emmerich', 'george_miller', 'tim_burstall', 'jodie_foster', 'franco_zeffirelli', 'martin_campbell', 'jarmo_lampela', 'mark_rydell', 'randall_wallace', 'phil_joanou', 'john_badham', 'gillian_armstrong', 'roger_donaldson', 'barry_levinson', 'robert_redford', 'peter_weir', 'george_ogilvie', 'michael_almereyda', 'sean_penn', 'dean_semler', 'wim_wenders', 'adrian_grunberg', 'robert_towne', 'kenneth_branagh', 'robert_zemeckis', 'gillies_mackinnon', 'lewis_milestone', 'ron_howard', 'grigori_kozintsev', 'peter_lord']","['Michael Almereyda', 'Adrian Grunberg', 'Roland Emmerich', 'Gillies MacKinnon', 'George Ogilvie', 'Peter Weir', 'John Badham', 'Tim Burstall', 'Sean Penn', 'Wim Wenders', 'Richard Donner', 'Roger Spottiswoode', 'Dean Semler', 'Barry Levinson', 'Jodie Foster', 'Mark Rydell', 'Jean Renoir', 'M. Night Shyamalan', 'Nick Cassavetes', 'Brian Helgeland', 'Tony Richardson', 'Nick Park', 'Luis Mandoki', 'Steve Miner', 'Robert Zemeckis', 'Gillian Armstrong', 'Franco Zeffirelli', 'Laurence Olivier', 'Ron Howard', 'John Gielgud', 'Pen Densham', 'Anthony Minghella', 'Peter Lord', 'Nancy Meyers', 'Lewis Milestone', 'Randall Wallace', 'Robert Rodriguez', 'Robert Towne', 'Jarmo Lampela', 'Martin Campbell', 'George Miller', 'Jeff Stanzler', 'Graham Baker', 'Robert Redford', 'Mel Gibson', 'Grigori Kozintsev', 'Roger Donaldson', 'Kenneth Branagh', 'Phil Joanou']"
160,0,0.08333333333333333,['chevy_chase'],"['Jay Sandrich', 'Peter Hewitt', 'Michael Ritchie', 'John Landis', 'William Friedkin', 'Stephen Herek', 'Ken Shapiro', 'Harold Ramis', 'George Roy Hill', 'Stephen Kessler', 'John Carpenter', 'Colin Higgins']"
180,1.0,0,"['1955', '1954']","['1955', '1954']"
200,0.9999999999999999,0,"['alain_delon', 'jane_fonda', 'terence_stamp', 'rebecca_de_mornay', 'vincent_spano', 'brigitte_bardot']","['Brigitte Bardot', 'Jane Fonda', 'Vincent Spano', 'Terence Stamp', 'Rebecca De Mornay', 'Alain Delon']"
220,0.9999999999999999,0,"['adventure', 'thriller', 'crime', 'drama', 'horror', 'action']","['Horror', 'Crime', 'Drama', 'Adventure', 'Action', 'Thriller']"
240,1.0,0,"['comedy', 'war', 'adventure', 'thriller', 'mystery', 'crime', 'western', 'fantasy', 'romance', 'drama', 'horror', 'action']","['Mystery', 'Romance', 'Horror', 'Crime', 'Drama', 'Fantasy', 'Western', 'Action', 'Comedy', 'War', 'Thriller', 'Adventure']"
