qid,prediction,gt_label
WebQTest-31,['Dunblane'],[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['The Virgin and Child with St. Anne', 'St. John the Baptist', ""Portrait of Isabella d'Este"", 'Madonna Litta', ""Leonardo\'s horse"", 'Vitruvian Man', 'Madonna of the Carnation', 'Sala delle Asse', 'Leda and the Swan', 'Madonna and Child with St Joseph', 'St. Jerome in the Wilderness', 'Benois Madonna', ""Ginevra de' Benci"", 'Madonna of Laroque', 'The Battle of Anghiari', 'Lady with an Ermine', 'Portrait of a Young Fiancée', 'Madonna of the Yarnwinder', 'Adoration of the Magi', 'Bacchus', 'The Holy Infants Embracing', 'Medusa', 'Portrait of a man in red chalk', 'Lucan portrait of Leonardo da Vinci', 'Virgin of the Rocks', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'La belle ferronnière', 'The Last Supper', 'Head of a Woman', 'The Virgin and Child with St Anne and St John the Baptist', 'Mona Lisa', 'Salvator Mundi', 'Annunciation', 'Portrait of a Musician', 'Horse and Rider']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,['Spanish Language'],"['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Lithuania', 'Latvia', 'Estonia']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Fender Stratocaster', 'Rickenbacker 360/12']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,['Europe'],['Europe']
WebQTest-246,"['Tesla coil', 'Wireless telegraphy', 'Alternating current', 'Remote control', 'Three-phase electric power', 'Neon lamp', 'Induction motor']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003'],['2003–04 NBA season']
WebQTest-298,"['1966 World Series', '1970 World Series', '1983 World Series']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['Cinderella Man', 'The Da Vinci Code', 'A Beautiful Mind', 'Backdraft', 'In the Heart of the Sea', 'The Missing', 'Night Shift', 'Jay-Z: Made in America', 'The Lost Symbol', 'Apollo 13', 'Ransom', 'Inferno', 'EDtv', 'Frost/Nixon', 'Presidential Reunion', 'Parenthood', 'Willow', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Grand Theft Auto', 'Gung Ho', 'The Paper', 'Rush', 'Angels & Demons', 'The Dilemma', 'Cotton Candy', 'Splash', 'Cocoon', 'Far and Away', 'The Dark Tower']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Chicago Bulls', 'Los Angeles Lakers', ""Duke Blue Devils men's basketball""]","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['Mount St. Helens', 'Washington', 'United States of America']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,['Turkish Language'],"['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['Minnesota', 'Nebraska', 'Ohio', 'South Dakota', 'Michigan', 'Wisconsin', 'Iowa', 'Indiana', 'Illinois', 'North Dakota', 'Kansas', 'Missouri']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Jamaican Creole English Language', 'Spanish Language', 'Limonese Creole', 'Bribri Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['Minnesota Vikings'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,['Midfielder'],['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['Monarch of England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Token Black', 'Principal Victoria', 'Kenny McCormick', 'Gerald and Sheila Broflovski', 'Mr. Garrison', 'Kyle Broflovski', 'Bebe Stevens', 'Jimbo Kearn', 'Ms. Cartman', 'Stan Marsh', 'Butters Stotch', 'Fosse McDonald', 'Sharon Marsh', 'Eric Cartman', 'Chef']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Memphis'],['Memphis']
WebQTest-680,"['Argentina national football team', 'Atlético Madrid', 'Club Atlético Independiente', 'Manchester City F.C.']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Cinematographer', 'Film Producer', 'Scientist', 'Film director', 'Ethnographer', 'Adventurer']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,"['Nancy Pelosi', 'John Boehner', 'Newt Gingrich']","['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,"['Old Trafford', 'Manchester Art Gallery', 'Whitworth Art Gallery', 'Urbis', 'Manchester Cathedral', 'Wheel of Manchester', 'Chinatown, Manchester', 'Great Manchester Run', 'Manchester Jewish Museum', 'The Moon Under Water, Manchester', 'Imperial War Museum North', 'Manchester Museum', 'Albert Hall, Manchester']","['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
