qid,prediction,gt_label
WebQTest-31,['Dunblane'],[None]
WebQTest-54,['Nazi Germany'],['Nazi Germany']
WebQTest-76,"['The Battle of Anghiari', 'Annunciation', 'The Last Supper', 'The Virgin and Child with St. Anne', 'Medusa', 'Vitruvian Man', 'Madonna and Child with St Joseph', 'The Virgin and Child with St Anne and St John the Baptist', 'Madonna Litta', 'St. John the Baptist', 'Head of a Woman', 'The Holy Infants Embracing', 'Adoration of the Magi', 'St. Jerome in the Wilderness', 'Lady with an Ermine', 'Lucan portrait of Leonardo da Vinci', 'Sala delle Asse', 'Horse and Rider', 'Madonna of Laroque', 'Mona Lisa', 'Salvator Mundi', 'Portrait of a Musician', ""Leonardo's horse"", ['The Baptism of Christ', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'Bacchus', 'Portrait of a man in red chalk', 'Leda and the Swan', ""Portrait of Isabella d'Este"", 'La belle ferronnière', 'Drapery for a Seated Figure', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'Madonna of the Carnation', 'Benois Madonna']","[""Portrait of Isabella d'Este"", '', '', 'Madonna and Child with St Joseph', '', '', '', '', '', '', '', 'Virgin of the Rocks', 'Horse and Rider', 'Sala delle Asse', 'Medusa', 'The Holy Infants Embracing', 'Vitruvian Man', 'St. Jerome in the Wilderness', 'Madonna of the Carnation', ""Ginevra de' Benci"", 'Virgin of the Rocks', 'La belle ferronnière', 'The Virgin and Child with St. Anne', 'Benois Madonna', 'Annunciation', 'Lady with an Ermine', 'Madonna Litta', ""Leonardo's horse"", 'Adoration of the Magi', 'Bacchus', 'Portrait of a Musician', 'The Virgin and Child with St Anne and St John the Baptist', 'St. John the Baptist', 'Madonna of the Yarnwinder', 'Portrait of a Young Fiancée', 'The Baptism of Christ', 'Drapery for a Seated Figure', 'Portrait of a man in red chalk', 'Madonna of Laroque', 'The Battle of Anghiari', 'Lucan portrait of Leonardo da Vinci', 'Head of a Woman', 'Salvator Mundi', 'Leda and the Swan', 'Mona Lisa', 'The Last Supper']"
WebQTest-98,['Lyndon B. Johnson'],['Lyndon B. Johnson']
WebQTest-122,['Salamanca'],['Salamanca']
WebQTest-150,"['Lucumi Language', 'Spanish Language', 'Haitian Creole']","['Haitian Creole', 'Lucumi Language', 'Spanish Language']"
WebQTest-173,"['Latvia', 'Estonia', 'Lithuania']","['Estonia', 'Latvia', 'Lithuania']"
WebQTest-195,"['Fender Stratocaster', 'Rickenbacker 360/12']","['Fender Stratocaster', 'Rickenbacker 360/12']"
WebQTest-218,Abstain,['Europe']
WebQTest-246,"['Wireless telegraphy', 'Remote control', 'Induction motor', 'Neon lamp', 'Three-phase electric power', 'Tesla coil', 'Alternating current']","['Neon lamp', 'Induction motor', 'Wireless telegraphy', 'Three-phase electric power', 'Tesla coil', 'Alternating current', 'Remote control']"
WebQTest-268,['2003–04 NBA season'],['2003–04 NBA season']
WebQTest-298,"['1966 World Series', '1970 World Series', '1983 World Series']","['1983 World Series', '1970 World Series', '1966 World Series']"
WebQTest-323,"['Presidential Reunion', 'The Dilemma', 'The Dark Tower', 'The Paper', 'Backdraft', 'Willow', 'Far and Away', 'The Missing', 'Parenthood', 'Cocoon', 'Night Shift', 'Jay-Z: Made in America', 'Gung Ho', 'Ransom', 'The Da Vinci Code', 'In the Heart of the Sea', 'Cinderella Man', 'The Lost Symbol', 'Angels & Demons', 'Apollo 13', 'A Beautiful Mind', 'Splash', 'Inferno', 'Grand Theft Auto', 'Cotton Candy', 'Frost/Nixon', ""Dr. Seuss' How the Grinch Stole Christmas"", 'EDtv', 'Rush']","['Apollo 13', 'Inferno', 'Willow', 'Splash', 'EDtv', 'Night Shift', 'Backdraft', 'Frost/Nixon', 'Grand Theft Auto', 'Far and Away', 'Cocoon', 'Ransom', 'Parenthood', 'The Missing', 'Cinderella Man', 'The Dark Tower', 'The Da Vinci Code', 'The Paper', 'Cotton Candy', 'Gung Ho', 'A Beautiful Mind', 'The Dilemma', 'The Lost Symbol', ""Dr. Seuss' How the Grinch Stole Christmas"", 'Angels & Demons', 'Presidential Reunion', 'Rush', 'Jay-Z: Made in America', 'In the Heart of the Sea']"
WebQTest-349,"['Chicago Bulls', 'Los Angeles Lakers', ""Duke Blue Devils men's basketball""]","['Cleveland Cavaliers', 'Utah Jazz']"
WebQTest-380,"['Washington', 'Skamania County', 'United States of America']","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']"
WebQTest-403,"['Arabic Language', 'Ladino Language', 'Kurdish languages', 'Turkish Language', 'Zaza language']","['Turkish Language', 'Zaza language', 'Ladino Language', 'Kurdish languages', 'Arabic Language']"
WebQTest-428,"['Iowa', 'Michigan', 'Wisconsin', 'Minnesota', 'Kansas', 'Indiana', 'Ohio', 'North Dakota', 'Illinois', 'Missouri', 'South Dakota', 'Nebraska']","['Avenue of the Saints', 'West North Central States', 'East North Central States', 'Iowa', 'Illinois', 'Indiana', 'Kansas', 'Michigan', 'Missouri', 'Minnesota', 'Nebraska', 'North Dakota', 'Ohio', 'South Dakota', 'Wisconsin', 'Council Grove']"
WebQTest-453,"['Limonese Creole', 'Jamaican Creole English Language', 'Bribri Language', 'Spanish Language']","['Bribri Language', 'Jamaican Creole English Language', 'Limonese Creole', 'Spanish Language']"
WebQTest-479,['University of Oklahoma'],['University of Oklahoma']
WebQTest-509,"['Federal republic', 'Presidential system']","['Presidential system', 'Federal republic']"
WebQTest-532,['Midfielder'],['Football']
WebQTest-559,"['Piano', 'Violin']","['Piano', 'Violin']"
WebQTest-585,['England'],['England']
WebQTest-612,['Carolina Panthers'],['Carolina Panthers']
WebQTest-635,"['Sharon Marsh', 'Kyle Broflovski', 'Token Black', 'Principal Victoria', 'Chef', 'Kenny McCormick', 'Stan Marsh', 'Ms. Cartman', 'Jimbo Kearn', 'Bebe Stevens', 'Butters Stotch', 'Mr. Garrison', 'Eric Cartman']","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']"
WebQTest-657,['Memphis'],['Memphis']
WebQTest-680,"['Manchester City F.C.', 'Argentina national football team', 'Atlético Madrid', 'Club Atlético Independiente']","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']"
WebQTest-704,"['Thor Heyerdahl', 'Galapagos', 'Aku-Aku', 'Ra', 'Kon-Tiki']","['Film Producer', 'Adventurer', 'Film director', 'Ethnographer', 'Scientist', 'Cinematographer']"
WebQTest-728,"['Nancy Pelosi', 'John Boehner']","['Nancy Pelosi', 'John Boehner']"
WebQTest-752,['Coca-Cola'],['Coca-Cola']
WebQTest-775,"['Old Trafford', 'Manchester Cathedral', 'Wheel of Manchester', 'Albert Hall, Manchester', 'Great Manchester Run', 'Whitworth Art Gallery', 'Chinatown, Manchester', 'The Moon Under Water, Manchester', 'Urbis', 'Manchester Museum', 'Manchester Art Gallery', 'Imperial War Museum North', 'Manchester Jewish Museum']","['Imperial War Museum North', 'Urbis', 'Old Trafford', 'Whitworth Art Gallery', 'Manchester Art Gallery', 'Manchester Museum', 'Manchester Jewish Museum', 'Great Manchester Run', 'Chinatown, Manchester', 'Manchester Cathedral', 'The Moon Under Water, Manchester', 'Wheel of Manchester', 'Albert Hall, Manchester']"
WebQTest-800,['World War II'],['World War II']
